date,gt_Cryptocurrency (Topic)_monthly,gt_Crypto_monthly,AdrBal1in1MCnt,AdrBal1in100KCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv10KCnt,AdrBalUSD1Cnt,AdrBalUSD10Cnt,AdrBalUSD100Cnt,AdrBalUSD1KCnt,AdrBalUSD10KCnt,AdrBalUSD100KCnt,AdrBalUSD1MCnt,AdrBalUSD10MCnt,CapAct1yrUSD,CapMrktFFUSD,CapRealUSD,RevAllTimeUSD,SplyAct10yr,SplyAct1yr,SplyActEver,SplyAdrBal1in1B,SplyAdrBal1in100M,SplyAdrBal1in10M,SplyAdrBal1in100K,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD1K,SplyAdrBalUSD10K,SplyAdrBalUSD100K,SplyAdrBalUSD1M,SplyAdrBalUSD10M,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyMiner0HopAllUSD,total_balance,fish_pct,close-price,market-cap,SME_5_close-price,SME_10_close-price,SME_14_close-price,SME_20_close-price,SME_30_close-price,SME_5_market-cap,SME_10_market-cap,SME_14_market-cap,SME_20_market-cap,SME_30_market-cap,EMA5_close-price,EMA10_close-price,EMA14_close-price,EMA20_close-price,EMA30_close-price,EMA50_close-price,EMA100_close-price,EMA200_close-price,EMA5_market-cap,EMA10_market-cap,EMA14_market-cap,EMA20_market-cap,EMA30_market-cap,EMA50_market-cap,EMA100_market-cap,EMA200_market-cap,bol_upper_band,bol_lower_band,VOO_Close,SPY_Close,STOXX_Close,price_7d
2020-04-06,4,2,104684,9122,29962191,15742568,109,21489891,14530285,6863925,2442090,570692,121137,11158,1199,55403170437.0,104000000000.0,101000000000.0,17581292314,16514796.59,7591374.551,16548432.05,18247896.19,17994419.6,17036310.01,10412088.57,18303469.16,18273613.47,18104449.86,17419448.09,15712462.58,11269450.76,18306056.43,18302101.8,18258708.35,18044945.62,17169864.32,15353220.61,10731961.09,6748378.428,18106963.54,16573307.45,18309067.32,13000755134.0,18303469.16,24.27415143,6788.048273,124000000000.0,6765.80398,6522.203043,6562.143885,6350.346667,6468.150674,124000000000.0,119000000000.0,120000000000.0,116000000000.0,118000000000.0,6729.165816,6615.21938,6580.757613,6626.163719,6830.649806,7244.928873,7760.702132,8059.63112,123000000000.0,121000000000.0,120000000000.0,121000000000.0,125000000000.0,132000000000.0,141000000000.0,146000000000.0,7239.789956,5460.903379,231.1879883,252.0708313,320.579987,8339.107354
2020-04-07,4,2,104633,9108,29855646,15712464,109,21344619,14492269,6822006,2424808,567059,120429,11048,1191,54588014959.0,103000000000.0,101000000000.0,17596566140,16516803.91,7594755.63,16550441.48,18249950.47,17997048.27,17038458.42,10411893.83,18305634.35,18275749.97,18106833.97,17421956.78,15713264.3,11270525.7,18308163.51,18304248.04,18260307.2,18045208.7,17166521.56,15343628.7,10718587.14,6739858.007,18108318.04,16570504.47,18311167.32,12804891762.0,18305634.35,24.26978773,7297.635558,133000000000.0,6897.171558,6612.183966,6622.235891,6445.757656,6414.665128,126000000000.0,121000000000.0,121000000000.0,118000000000.0,117000000000.0,6918.65573,6739.295049,6676.341339,6690.113418,6860.777919,7246.995802,7751.532497,8052.049074,127000000000.0,123000000000.0,122000000000.0,122000000000.0,125000000000.0,132000000000.0,141000000000.0,146000000000.0,7310.222493,5581.29282,231.3114319,252.3277893,326.609985,8272.299612
2020-04-08,4,2,104681,9098,29877598,15724256,109,21428580,14570674,6876477,2451442,574272,121655,11207,1209,55986804309.0,105000000000.0,101000000000.0,17610001638,16518896.13,7594319.752,16552533.97,18251639.58,17999213.03,17040097.48,10410217.8,18307417.99,18277501.74,18108799.76,17423855.25,15714174.72,11268563.64,18309959.65,18306123.75,18262845.49,18050879.1,17177846.76,15361086.7,10740253.68,6766741.307,18110724.41,16572364.95,18312967.32,13132596142.0,18307417.99,24.28311345,7196.782202,132000000000.0,6974.948595,6706.362146,6655.565063,6536.782729,6386.51235,128000000000.0,123000000000.0,122000000000.0,120000000000.0,117000000000.0,7011.364554,6822.474531,6745.733454,6738.367588,6882.455615,7245.026641,7740.547343,8043.538956,128000000000.0,125000000000.0,123000000000.0,123000000000.0,126000000000.0,132000000000.0,141000000000.0,146000000000.0,7305.132723,5768.432735,239.1622925,260.7979736,326.670013,8281.437112
2020-04-09,4,2,104684,9091,29922506,15759256,109,21443025,14574382,6861943,2443528,571783,121181,11135,1207,55450875774.0,104000000000.0,101000000000.0,17624223995,16515907.68,7596448.281,16554165.52,18253428.71,18000508.04,17040435.26,10411079.5,18309339.36,18279346.56,18110229.61,17424722.59,15714700.32,11267689.69,18311880.57,18308002.92,18264325.99,18050959.57,17174794.0,15354854.64,10732146.55,6768546.762,18112421.58,16574355.82,18314892.32,13004345393.0,18309339.36,24.28820911,7342.291601,135000000000.0,7096.836512,6849.057591,6701.735848,6595.387279,6367.211003,130000000000.0,125000000000.0,123000000000.0,121000000000.0,116000000000.0,7121.67357,6916.986726,6825.274541,6795.88416,6912.122452,7248.840953,7732.66109,8036.561371,130000000000.0,127000000000.0,125000000000.0,124000000000.0,126000000000.0,132000000000.0,141000000000.0,146000000000.0,7422.556244,5768.218315,242.7127686,264.7666626,331.799988,8086.627635
2020-04-10,4,2,104820,9085,29954342,15790047,109,21320033,14416828,6717068,2377155,554002,117906,10731,1152,52116159955.0,98149101791.0,101000000000.0,17638342119,16516150.36,7597304.249,16556258.14,18255324.89,18002030.39,17041532.18,10401020.21,18311376.62,18281283.12,18111987.57,17425764.9,15714677.1,11261253.17,18313896.17,18309773.9,18264100.52,18042925.17,17150058.56,15304812.71,10666045.33,6685800.041,18114195.14,16574836.83,18316929.82,12221340240.0,18311376.62,24.32053047,7294.488875,134000000000.0,7183.849302,6938.192355,6739.516333,6650.331548,6346.802915,132000000000.0,127000000000.0,123000000000.0,122000000000.0,116000000000.0,7179.278672,6985.62348,6887.836452,6843.370324,6936.791254,7250.631068,7723.984413,8029.177565,131000000000.0,128000000000.0,126000000000.0,125000000000.0,127000000000.0,132000000000.0,141000000000.0,146000000000.0,7510.99578,5789.667315,242.7127686,264.7666626,331.799988,8496.519426
2020-04-11,4,2,104858,9080,29995569,15827174,109,21365593,14469661,6737960,2381309,555035,118079,10745,1150,52261222735.0,98495788883.0,101000000000.0,17652117317,16517970.04,7592596.127,16558177.82,18257140.25,18003168.49,17042723.14,10401148.91,18313363.67,18283168.3,18113347.8,17427038.83,15715333.6,11259633.56,18315884.44,18311783.86,18266070.62,18044648.61,17152485.7,15306966.72,10669078.64,6684140.226,18115788.77,16576801.09,18318917.32,12264176354.0,18313363.67,24.33032031,6864.694257,126000000000.0,7199.178499,6982.491239,6772.864043,6686.277716,6311.108655,132000000000.0,128000000000.0,124000000000.0,122000000000.0,115000000000.0,7074.4172,6963.636349,6884.750826,6845.401174,6932.139835,7235.496291,7706.968766,8017.590666,130000000000.0,127000000000.0,126000000000.0,125000000000.0,127000000000.0,132000000000.0,140000000000.0,145000000000.0,7517.770508,5854.784924,242.7127686,264.7666626,331.799988,8474.522899
2020-04-12,4,2,104898,9088,30017947,15848790,109,21417503,14536944,6784540,2397812,559094,118792,10831,1164,52983990686.0,99874127663.0,101000000000.0,17665555492,16519650.32,7592280.317,16560258.1,18258961.25,18004477.86,17043307.08,10399370.31,18315277.26,18285023.47,18114764.61,17427882.73,15715296.85,11257358.0,18317801.4,18313762.08,18268421.79,18048115.13,17158591.94,15316185.69,10678446.26,6704240.777,18117199.83,16577430.8,18320829.82,12432158252.0,18315277.26,24.34000199,6878.781213,126000000000.0,7115.40763,7006.289594,6817.419815,6737.234405,6368.968347,130000000000.0,128000000000.0,125000000000.0,123000000000.0,116000000000.0,7009.205204,6948.208142,6883.954877,6848.580226,6928.697343,7221.507464,7690.569013,8006.259229,128000000000.0,127000000000.0,126000000000.0,125000000000.0,127000000000.0,132000000000.0,140000000000.0,145000000000.0,7475.064015,5999.404795,242.7127686,264.7666626,331.799988,8704.374338
2020-04-13,4,2,104835,9088,30013420,15847136,109,21374492,14479753,6750184,2380857,554922,117920,10743,1159,52112903635.0,98239197974.0,101000000000.0,17680338883,16520736.71,7592675.768,16561854.69,18261096.96,18006459.85,17045107.83,10400989.49,18317415.42,18287215.25,18116731.77,17429770.81,15716374.88,11259596.54,18319933.34,18315819.49,18270012.86,18047565.9,17154166.4,15304679.47,10667504.63,6692398.679,18119077.29,16578563.59,18322967.32,12230643798.0,18317415.42,24.33082527,6913.158787,127000000000.0,7058.682947,7016.815771,6888.692789,6760.07497,6414.646322,129000000000.0,128000000000.0,126000000000.0,124000000000.0,117000000000.0,6977.189732,6941.835532,6887.848732,6854.730565,6927.694856,7209.415359,7675.174751,7995.382608,128000000000.0,127000000000.0,126000000000.0,125000000000.0,127000000000.0,132000000000.0,140000000000.0,145000000000.0,7489.527921,6030.622019,240.3584137,262.3492737,332.854996,8575.961753
2020-04-14,4,2,104882,9087,30010948,15834548,109,21370684,14469679,6749121,2383811,555830,118037,10740,1160,52226019605.0,98423362960.0,101000000000.0,17694938262,16522778.03,7595916.971,16564350.36,18263253.94,18008613.64,17046577.8,10398879.68,18319512.09,18289359.74,18118942.94,17431720.74,15716601.65,11256606.34,18322033.48,18317920.22,18272228.83,18050017.29,17156471.23,15305756.28,10664961.49,6694906.85,18121140.53,16578822.86,18325067.32,12251043412.0,18319512.09,24.34560095,6857.538538,126000000000.0,6961.732334,7029.284423,6921.149739,6766.443208,6469.424636,128000000000.0,129000000000.0,127000000000.0,124000000000.0,118000000000.0,6937.306001,6926.508806,6883.807373,6854.997991,6923.168642,7195.616268,7658.983935,7984.060776,127000000000.0,127000000000.0,126000000000.0,125000000000.0,127000000000.0,131000000000.0,140000000000.0,145000000000.0,7497.019997,6035.866419,247.6966858,270.0867004,333.910004,8336.159195
2020-04-15,4,2,104959,9095,29939231,15851753,109,21227891,14348068,6654682,2331443,538480,114249,10258,1120,50317002495.0,94854609888.0,101000000000.0,17709107179,16524265.87,7594473.847,16565838.2,18265277.1,18009967.16,17046072.69,10396614.04,18321646.49,18291457.87,18120622.84,17432020.75,15715515.73,11253187.95,18324133.21,18319847.88,18272698.27,18043194.0,17129735.99,15247614.4,10589609.96,6627491.97,18121601.91,16574944.06,18327179.82,11810107892.0,18321646.49,24.35549547,6860.178536,126000000000.0,6874.870266,7029.359784,6952.469248,6774.657104,6518.166142,126000000000.0,129000000000.0,127000000000.0,124000000000.0,119000000000.0,6911.596846,6914.448757,6880.656861,6855.491376,6919.104764,7182.461847,7643.166006,7972.877868,127000000000.0,127000000000.0,126000000000.0,125000000000.0,127000000000.0,131000000000.0,139000000000.0,145000000000.0,7505.588349,6043.725859,242.3045654,264.3478699,323.059998,8326.988077
2020-04-16,4,2,104928,9070,29956154,15858752,109,21430550,14606755,6857349,2426306,566300,119868,10963,1188,54114864300.0,102000000000.0,101000000000.0,17723031700,16526554.62,7592093.338,16568126.95,18267114.79,18012365.85,17047494.62,10395092.83,18323568.39,18293423.44,18122459.3,17433775.84,15716697.82,11254881.95,18326085.62,18322136.99,18277500.59,18059206.68,17171915.97,15332152.52,10695898.62,6744140.99,18123867.71,16576755.42,18329104.82,12703601797.0,18323568.39,24.35014717,6629.431738,121000000000.0,6827.817762,7013.49813,6951.657396,6767.850587,6571.397155,125000000000.0,128000000000.0,127000000000.0,124000000000.0,120000000000.0,6817.54181,6862.627481,6847.160178,6833.961887,6900.416181,7160.774392,7623.09206,7959.510245,125000000000.0,126000000000.0,125000000000.0,125000000000.0,126000000000.0,131000000000.0,139000000000.0,144000000000.0,7501.668063,6034.033111,243.5291595,265.6231995,324.920013,8602.081672
2020-04-17,4,2,104810,9074,29952850,15847107,109,21408267,14575059,6848555,2418983,564042,119461,10933,1186,53760670714.0,101000000000.0,101000000000.0,17734454197,16528005.13,7591819.014,16569677.46,18268762.25,18013839.87,17049582.6,10400408.26,18325152.73,18295167.55,18123965.16,17435558.37,15719163.15,11261409.62,18327670.73,18323693.53,18278991.14,18059774.31,17171203.52,15329329.01,10696484.58,6742248.105,18125407.92,16579479.38,18330692.32,12621459555.0,18325152.73,24.32587382,7059.926225,129000000000.0,6864.046765,6989.727197,6969.659482,6800.955582,6627.080837,126000000000.0,128000000000.0,128000000000.0,125000000000.0,121000000000.0,6898.336615,6898.49998,6875.528984,6855.4823,6910.707152,7156.819562,7611.940261,7950.55916,126000000000.0,126000000000.0,126000000000.0,126000000000.0,126000000000.0,131000000000.0,139000000000.0,144000000000.0,7524.148768,6077.762395,250.2503662,272.7991943,333.470001,8789.677142
2020-04-18,4,2,104830,9074,29892219,15796668,110,21419662,14603662,6874391,2450693,572722,121326,11113,1210,55128663658.0,104000000000.0,101000000000.0,17748937189,16528927.63,7590560.359,16571404.96,18271189.8,18016818.29,17052113.4,10401153.21,18327129.64,18297104.44,18126905.24,17438391.96,15720878.66,11261659.55,18329655.53,18325780.65,18282070.07,18067110.21,17185672.93,15356314.59,10722375.83,6778999.99,18127741.25,16579056.33,18332667.32,12945034734.0,18327129.64,24.33124661,7035.261504,129000000000.0,6888.467308,6973.575127,6991.260159,6839.968637,6682.380195,126000000000.0,128000000000.0,128000000000.0,125000000000.0,122000000000.0,6943.978245,6923.365711,6896.826654,6872.604129,6918.742917,7152.052579,7600.52088,7941.451721,127000000000.0,127000000000.0,126000000000.0,126000000000.0,127000000000.0,131000000000.0,139000000000.0,144000000000.0,7522.175839,6157.761435,250.2503662,272.7991943,333.470001,8901.339002
2020-04-19,4,2,104811,9091,29882284,15839539,110,21394599,14600973,6853715,2436107,568396,120528,11033,1200,54267175058.0,102000000000.0,101000000000.0,17762634792,16530812.56,7589555.464,16573488.89,18272909.84,18017842.16,17052340.3,10402780.1,18329039.38,18298918.25,18128135.26,17438908.63,15721524.59,11262314.18,18331552.2,18327627.32,18283313.29,18065918.0,17180100.13,15346061.75,10710402.06,6764426.248,18128582.17,16579304.78,18334567.32,12743823677.0,18329039.38,24.32866403,7242.510929,133000000000.0,6965.461786,6963.59706,7018.623445,6906.327326,6718.123873,128000000000.0,128000000000.0,129000000000.0,126000000000.0,123000000000.0,7043.489139,6981.392115,6942.91789,6907.833348,6939.631175,7155.599966,7593.431574,7934.497086,129000000000.0,128000000000.0,127000000000.0,127000000000.0,127000000000.0,131000000000.0,138000000000.0,144000000000.0,7454.954142,6357.700509,250.2503662,272.7991943,333.470001,8967.499437
2020-04-20,4,2,104835,9079,29897505,15850504,111,21303911,14470463,6743395,2391705,555967,117931,10729,1161,52028959810.0,98166078552.0,101000000000.0,17776576958,16532773.06,7591840.667,16575449.39,18274816.23,18019974.04,17052749.13,10399453.38,18331049.68,18300886.87,18130484.91,17439932.23,15719815.57,11258141.42,18333549.62,18329435.42,18283691.85,18061231.39,17162135.5,15306146.6,10665474.65,6710548.044,18130601.31,16578506.33,18336579.82,12215235561.0,18331049.68,24.33943625,7127.51195,131000000000.0,7018.928469,6946.899368,7042.870851,6942.545861,6749.187488,129000000000.0,127000000000.0,129000000000.0,127000000000.0,124000000000.0,7071.496743,7007.959357,6967.530432,6928.75512,6951.752516,7154.498475,7584.205443,7926.467383,130000000000.0,128000000000.0,128000000000.0,127000000000.0,127000000000.0,131000000000.0,138000000000.0,144000000000.0,7445.002945,6440.088778,245.7410583,267.9929504,335.700012,9086.36283
2020-04-21,4,2,104825,9071,29940454,15880912,111,21346230,14506014,6753408,2398889,556883,117958,10743,1160,52164403724.0,98423040725.0,101000000000.0,17789533934,16534847.81,7592603.602,16577674.14,18276532.25,18021266.45,17052273.34,10399370.0,18332908.57,18302647.78,18132080.5,17440062.86,15718807.23,11259558.47,18335412.51,18331302.46,18285509.86,18063083.33,17162786.45,15306829.86,10668810.72,6711343.198,18132072.3,16579240.29,18338442.32,12244538526.0,18332908.57,24.32373861,6856.456278,126000000000.0,7064.333377,6946.07557,7011.358045,6964.283405,6772.877001,130000000000.0,127000000000.0,128000000000.0,128000000000.0,124000000000.0,6999.816588,6980.413343,6952.720545,6921.869516,6945.604371,7142.810546,7569.794568,7915.820507,128000000000.0,128000000000.0,127000000000.0,127000000000.0,127000000000.0,131000000000.0,138000000000.0,144000000000.0,7405.784684,6522.782125,238.2319641,259.8557739,324.309998,9130.724541
2020-04-22,4,2,104921,9071,30026256,15951382,112,21511068,14686823,6873078,2444863,567868,119882,10958,1183,54046462590.0,102000000000.0,101000000000.0,17801386422,16528998.48,7586898.583,16579480.87,18277908.04,18021442.24,17049665.67,10388940.13,18334540.83,18304117.22,18132685.44,17438530.23,15714022.72,11251616.54,18337061.67,18333093.69,18288249.69,18069054.44,17174932.69,15327917.84,10689098.53,6736206.665,18132662.94,16577679.45,18340079.82,12880693191.0,18334540.83,24.33879431,6842.038598,125000000000.0,7020.755852,6942.401308,6986.019216,6974.345451,6805.623373,129000000000.0,127000000000.0,128000000000.0,128000000000.0,125000000000.0,6947.223925,6955.254298,6937.962952,6914.266571,6938.922709,7131.015567,7555.383559,7905.136109,127000000000.0,127000000000.0,127000000000.0,127000000000.0,127000000000.0,130000000000.0,138000000000.0,143000000000.0,7393.407544,6555.283359,243.472229,265.6231995,330.140015,9152.314248
2020-04-23,4,2,104973,9058,30043949,15956715,112,21652792,14844916,6992729,2504765,583597,122820,11285,1233,56835971481.0,107000000000.0,101000000000.0,17814987435,16530594.06,7589660.588,16581126.45,18279666.93,18023158.94,17050589.17,10387628.29,18336313.31,18305847.1,18134429.68,17439715.72,15714030.56,11250288.1,18338854.2,18335075.76,18291678.65,18078720.41,17197013.46,15368361.46,10734543.79,6806198.895,18134374.68,16578380.99,18341854.82,13541391544.0,18336313.31,24.34372921,7109.995291,130000000000.0,7035.702609,6962.084959,6969.426623,6989.450365,6827.411633,129000000000.0,128000000000.0,128000000000.0,128000000000.0,125000000000.0,7001.481047,6983.389024,6960.900597,6932.907402,6949.959649,7130.191243,7546.563989,7897.224261,128000000000.0,128000000000.0,128000000000.0,127000000000.0,127000000000.0,130000000000.0,138000000000.0,143000000000.0,7405.014549,6573.886181,243.4247437,265.604187,333.23999,9861.463793
2020-04-24,4,2,105001,9081,30084841,15996195,111,21692418,14887594,7007961,2508165,584409,123002,11325,1238,56630952128.0,107000000000.0,101000000000.0,17828771105,16532380.57,7544312.232,16582962.96,18281230.79,18024360.3,17051487.39,10389479.61,18338117.95,18307546.6,18135780.82,17441057.41,15714289.71,11251967.54,18340654.46,18336884.87,18293402.46,18080265.95,17198815.96,15371190.32,10738604.09,6803640.481,18135928.31,16580377.52,18343654.82,13596869209.0,18338117.95,24.33358855,7382.793144,135000000000.0,7063.759052,7014.610419,6975.734071,7021.947421,6849.165612,130000000000.0,129000000000.0,128000000000.0,129000000000.0,125000000000.0,7128.585079,7056.007955,7017.152937,6975.753663,6977.884391,7140.0972,7543.321002,7892.105543,131000000000.0,129000000000.0,129000000000.0,128000000000.0,128000000000.0,131000000000.0,138000000000.0,143000000000.0,7454.333509,6589.561333,246.9562073,269.3063965,329.589996,9708.023401
2020-04-25,4,2,104974,9073,30095821,15997614,112,21698189,14899428,7015973,2512650,585822,123211,11364,1240,56855448073.0,108000000000.0,101000000000.0,17841793163,16533493.0,7542772.977,16584837.41,18282878.72,18026031.51,17053222.26,10388593.49,18339821.06,18309238.48,18137452.09,17442866.94,15716043.26,11253209.3,18342355.39,18338601.93,18295183.41,18082546.88,17202341.34,15374590.99,10744256.8,6808601.548,18137730.26,16582104.36,18345354.82,13653149425.0,18339821.06,24.33411943,7495.393587,137000000000.0,7137.33538,7078.131924,7020.784023,7053.745854,6875.815377,131000000000.0,130000000000.0,129000000000.0,129000000000.0,126000000000.0,7250.854582,7135.896252,7080.918357,7025.243179,7011.272081,7154.030391,7542.371945,7888.15816,133000000000.0,131000000000.0,130000000000.0,129000000000.0,128000000000.0,131000000000.0,138000000000.0,143000000000.0,7527.379983,6580.111726,246.9562073,269.3063965,329.589996,9878.675568
2020-04-26,4,2,105025,9073,30125455,16015632,112,21767076,14965582,7067838,2536110,591911,124182,11461,1252,57939635774.0,110000000000.0,101000000000.0,17855116078,16535064.75,7540228.931,16586409.16,18284537.22,18027347.39,17053620.89,10386341.23,18341531.74,18310910.09,18138918.71,17443531.03,15714757.11,11249784.67,18344073.83,18340375.9,18297427.25,18086696.75,17210176.06,15385272.65,10754131.13,6822809.881,18139195.98,16582170.61,18347067.32,13919122442.0,18341531.74,24.34350906,7538.557687,138000000000.0,7273.755661,7169.044519,7067.910914,7091.271325,6901.581898,133000000000.0,131000000000.0,130000000000.0,130000000000.0,126000000000.0,7346.755617,7209.107422,7141.936934,7074.130275,7045.290507,7169.109893,7542.296415,7884.679549,135000000000.0,132000000000.0,131000000000.0,130000000000.0,129000000000.0,131000000000.0,138000000000.0,143000000000.0,7594.28293,6588.25972,246.9562073,269.3063965,329.589996,9994.577881
2020-04-27,4,2,104980,9077,30164775,16045852,112,21838131,15036989,7116798,2555225,597353,125406,11570,1276,58650942176.0,111000000000.0,102000000000.0,17869042279,16536676.48,7541112.971,16588220.89,18286154.53,18028240.7,17054241.71,10388570.13,18343292.11,18312585.86,18140161.33,17444629.94,15714536.03,11251053.4,18345840.74,18342189.39,18299578.08,18090231.69,17217644.63,15401569.48,10769575.16,6854457.458,18140687.2,16583805.5,18348829.82,14084239958.0,18343292.11,24.33305103,7683.867415,141000000000.0,7442.121425,7231.438638,7122.96153,7110.582918,6944.449934,137000000000.0,133000000000.0,131000000000.0,130000000000.0,127000000000.0,7459.126216,7295.427421,7214.194331,7132.200479,7086.489017,7189.296462,7545.099801,7882.681418,137000000000.0,134000000000.0,132000000000.0,131000000000.0,130000000000.0,132000000000.0,138000000000.0,143000000000.0,7673.091095,6548.074741,250.5256348,273.18927,335.440002,9898.291075
2020-04-28,4,2,105028,9072,30153692,16026143,111,21819717,15013975,7090440,2551591,597657,125389,11557,1270,58600377329.0,111000000000.0,102000000000.0,17884213138,16531742.95,7541973.462,16589487.36,18288163.09,18031863.48,17056826.39,10385526.87,18345215.02,18314519.2,18142761.29,17447654.99,15716479.27,11248253.65,18347765.0,18344107.95,18301503.78,18093116.5,17220071.34,15400772.63,10765806.48,6845601.322,18143816.38,16584429.16,18350754.82,14075251364.0,18345215.02,24.35635459,7774.281554,143000000000.0,7574.978677,7305.340643,7188.443174,7139.457885,6995.092639,139000000000.0,134000000000.0,132000000000.0,131000000000.0,128000000000.0,7564.177995,7382.491809,7288.872628,7193.351058,7130.862729,7212.237054,7549.638054,7881.602812,139000000000.0,135000000000.0,134000000000.0,132000000000.0,131000000000.0,132000000000.0,138000000000.0,143000000000.0,7775.128053,6503.787717,249.3674469,271.933075,341.089996,9849.758581
2020-04-29,4,2,105060,9062,30245129,16097121,110,22208045,15401606,7405560,2699934,640561,133102,12561,1383,66164952353.0,125000000000.0,102000000000.0,17900563066,16533265.77,7551493.034,16591010.18,18289689.69,18032588.0,17054178.15,10377213.11,18347032.3,18316220.22,18143724.67,17446079.97,15712088.68,11240204.65,18349625.06,18346309.67,18306616.04,18111024.78,17268828.44,15488849.73,10880359.76,6974217.442,18144813.42,16583582.84,18352567.32,15875576160.0,18347032.3,24.37388215,7758.230255,142000000000.0,7650.0661,7356.912576,7252.589725,7160.254818,7056.522409,140000000000.0,135000000000.0,133000000000.0,131000000000.0,129000000000.0,7628.862082,7450.80789,7351.453645,7247.149076,7171.338054,7233.648552,7553.768592,7880.375225,140000000000.0,137000000000.0,135000000000.0,133000000000.0,131000000000.0,132000000000.0,138000000000.0,143000000000.0,7848.876806,6471.63283,255.7944336,279.0518188,347.059998,9939.111672
2020-04-30,4,2,104996,9085,30320653,16148316,108,22242299,15413920,7380761,2685299,635431,132292,12492,1372,65397344109.0,123000000000.0,103000000000.0,17916104376,16534844.04,7558279.903,16592635.45,18291131.49,18034011.84,17055483.82,10382445.97,18348711.46,18317785.41,18145046.48,17446841.62,15713715.05,11247547.87,18351308.17,18347944.49,18307754.81,18110695.89,17264562.9,15482892.85,10875181.13,6956476.057,18146921.62,16588512.77,18354254.82,15678965400.0,18348711.46,24.34049492,8744.430287,160000000000.0,7899.87344,7518.60441,7403.66105,7232.751889,7134.565377,145000000000.0,138000000000.0,136000000000.0,133000000000.0,131000000000.0,8000.71815,7686.011962,7537.183864,7389.747287,7272.827875,7292.894895,7577.346051,7888.972787,147000000000.0,141000000000.0,138000000000.0,135000000000.0,133000000000.0,133000000000.0,138000000000.0,143000000000.0,8220.990916,6244.512861,253.5634613,276.4537354,340.029999,10002.24122
2020-05-01,4,2,104887,9070,30336345,16149860,110,22311547,15480261,7436527,2712429,642945,133489,12681,1403,66455412711.0,126000000000.0,103000000000.0,17932657350,16536013.4,7504392.538,16594254.81,18292865.7,18035792.88,17057572.3,10391118.35,18350469.24,18319538.6,18146853.66,17448925.15,15718419.24,11258723.82,18353077.05,18349776.39,18310168.06,18115674.06,17276223.97,15504112.8,10907851.38,7001925.945,18148958.82,16593954.99,18356017.32,16047629296.0,18350469.24,24.30289581,8610.635804,158000000000.0,8114.289063,7694.022362,7514.42602,7320.048966,7207.529724,149000000000.0,141000000000.0,138000000000.0,134000000000.0,132000000000.0,8204.024035,7854.125388,7680.310789,7506.022384,7359.138064,7344.571009,7597.807235,7896.153514,151000000000.0,144000000000.0,141000000000.0,138000000000.0,135000000000.0,134000000000.0,139000000000.0,143000000000.0,8467.091832,6173.0061,246.6524048,269.1350403,334.2350005,10517.62794
2020-05-02,4,2,104932,9081,30246929,16082841,110,22256247,15454603,7442749,2727990,648254,134331,12815,1419,67327485033.0,128000000000.0,103000000000.0,17949884355,16537454.07,7499762.984,16595945.48,18295013.22,18038559.58,17060163.68,10392082.59,18352327.25,18321522.49,18149608.0,17451921.97,15720394.88,11259454.81,18354930.63,18351680.51,18312548.64,18120172.41,17284573.41,15513762.17,10922219.04,7019177.007,18150820.89,16592436.34,18357867.32,16270094532.0,18352327.25,24.30721733,8824.818414,162000000000.0,8342.479263,7892.300344,7642.251514,7417.350826,7280.330415,153000000000.0,145000000000.0,140000000000.0,136000000000.0,133000000000.0,8410.955495,8030.615029,7832.911806,7631.622006,7453.698087,7402.619927,7622.104486,7905.393961,154000000000.0,147000000000.0,144000000000.0,140000000000.0,137000000000.0,136000000000.0,139000000000.0,144000000000.0,8725.61369,6109.087962,246.6524048,269.1350403,334.2350005,10458.87482
2020-05-03,4,2,104962,9068,30164012,16010824,110,22149831,15355628,7375647,2710532,644866,133888,12724,1414,66696084831.0,127000000000.0,103000000000.0,17969080447,16539078.76,7496641.211,16597570.17,18297421.98,18042908.5,17065010.01,10391867.88,18354433.27,18323752.8,18153075.25,17456830.74,15724655.38,11261376.18,18357027.89,18353756.35,18314543.62,18122660.92,17285460.46,15512604.52,10913664.42,7015649.152,18154345.05,16593686.15,18359967.32,16127275289.0,18354433.27,24.3171725,8966.307015,165000000000.0,8580.884355,8077.931516,7765.379806,7520.008237,7352.277415,157000000000.0,148000000000.0,142000000000.0,138000000000.0,135000000000.0,8596.072668,8200.740845,7984.031167,7758.734864,7551.28576,7463.940989,7648.722358,7915.95031,158000000000.0,150000000000.0,146000000000.0,142000000000.0,138000000000.0,137000000000.0,140000000000.0,144000000000.0,8975.607622,6064.408852,246.6524048,269.1350403,334.2350005,10309.5437
