date,gt_Ethereum_monthly,AdrBal1in10BCnt,AdrBal1in100MCnt,AdrBal1in10KCnt,AdrBalCnt,AdrBalNtv0.001Cnt,DiffLast,DiffMean,RevAllTimeUSD,ROI1yr,SER,SplyAct10yr,SplyAct4yr,SplyAct1yr,SplyActEver,SplyActPct1yr,SplyAdrBal1in1B,SplyAdrBal1in100M,SplyAdrBal1in10M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv100K,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD1K,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyFF,VelCur1yr,total_balance,usdc_AdrBalCnt,usdc_AdrBalNtv0.001Cnt,usdc_AdrBalNtv0.01Cnt,usdc_AdrBalNtv0.1Cnt,usdc_AdrBalNtv1Cnt,usdc_AdrBalNtv1MCnt,usdc_AdrBalUSD1Cnt,usdc_CapAct1yrUSD,usdc_CapMrktFFUSD,usdc_CapRealUSD,usdc_SER,usdc_SplyAct10yr,usdc_SplyAct5yr,usdc_SplyAct4yr,usdc_SplyAct3yr,usdc_SplyAct2yr,usdc_SplyAct1yr,usdc_SplyAct180d,usdc_SplyAct90d,usdc_SplyActEver,usdc_SplyAdrBal1in1B,usdc_SplyAdrBal1in100M,usdc_SplyAdrBal1in10M,usdc_SplyAdrBal1in1M,usdc_SplyAdrBal1in100K,usdc_SplyAdrBal1in10K,usdc_SplyAdrBal1in1K,usdc_SplyAdrBalNtv0.1,usdc_SplyAdrBalNtv1,usdc_SplyAdrBalNtv10,usdc_SplyAdrBalNtv100,usdc_SplyAdrBalNtv1K,usdc_SplyAdrBalNtv10K,usdc_SplyAdrBalNtv100K,usdc_SplyAdrBalUSD1,usdc_SplyAdrBalUSD10,usdc_SplyAdrBalUSD100,usdc_SplyAdrBalUSD10K,usdc_SplyAdrBalUSD100K,usdc_SplyAdrBalUSD1M,usdc_SplyAdrTop10Pct,usdc_SplyAdrTop1Pct,usdc_SplyCur,usdc_SplyFF,SME_100_close-price,SME_200_close-price,SME_100_market-cap,SME_200_market-cap,SME_200_volume,EMA100_close-price,EMA200_close-price,EMA100_market-cap,EMA200_market-cap,EMA200_volume,BND_Close,BSV_Close,MBB_Close,price_90d
2019-01-25,1,10453001,1896000,964,22732885,11777499,5880000000000.0,5880000000000.0,11109605670,-68.00357833,0.07045725,15720401.34,13382112.34,8078921.545,15721816.34,46.161791,17457310.02,17257574.08,16445276.08,17496461.43,17475509.39,17343466.04,16759420.36,593080.7952,17498103.84,17492635.66,17440044.41,17162118.49,17312465.42,15810632.03,17501317.33,13987707.36,14.2822945,17496461.43,7206,6912,6526,5676,4070,17,3975,322747877.4,322747877.4,322848878.6,6.51e-05,322907950.5,322907950.5,322907950.5,322907950.5,322907950.5,322907950.5,322907950.5,321881405.9,322907950.5,342720362.8,342717225.6,342698724.3,342656183.5,342275670.0,339498321.2,328398329.0,342720514.8,342719799.3,342710208.3,342685262.2,342594187.7,341548293.0,335034890.3,342719704.3,342709618.3,342683462.2,341518288.0,334634868.7,320145097.2,342676791.1,335234743.2,342720551.0,322907950.5,4624.180741,5698.488602,80469349184.0,98587194592.0,3980831130,4470.662395,5394.598901,77742953743.0,93184473238.0,3480557677,71.034729,72.60653687,94.96095276,7583.839161
2019-01-26,1,10473639,1895986,962,22751497,11797705,5880000000000.0,5880000000000.0,11116345708,-67.76745673,0.070531982,15721737.63,13381641.7,8067411.302,15723302.63,46.091085,17459149.03,17258514.39,16446030.97,17498337.68,17477365.23,17344334.46,16760543.36,593080.7952,17499978.33,17494504.38,17441808.85,17162789.88,17313641.22,15810906.46,17503192.33,13987762.81,14.2507427,17498337.68,7289,6993,6604,5745,4109,16,4111,322836333.9,322836333.9,322720333.1,6.62e-05,322713059.9,322713059.9,322713059.9,322713059.9,322713059.9,322713059.9,322713059.9,321680726.2,322713059.9,334869494.9,334866395.4,334848011.9,334806413.0,334436624.9,331704658.5,320531437.1,334869643.8,334868914.3,334859162.7,334834015.6,334741613.2,333718680.2,326979888.5,334868916.3,334859172.7,334834115.6,333718680.2,326979888.5,312642131.0,334827114.1,327477880.3,334869680.4,322713059.9,4593.471547,5683.07143,79943682348.0,98329351174.0,3967511978,4452.72497,5376.39217,77438861914.0,92878023916.0,3471622680,71.034729,72.60653687,94.96095276,7323.315675
2019-01-27,1,10484041,1896976,962,22767527,11808445,5880000000000.0,5880000000000.0,11122458962,-68.75166993,0.070603787,15723179.38,13382728.24,8016683.41,15724744.38,45.796784,17460811.78,17259890.17,16446667.22,17500048.75,17479069.92,17345711.09,16761783.1,593080.7952,17501687.62,17496188.2,17443204.55,17163032.86,17315113.27,15811136.97,17504904.83,13987704.03,14.23681728,17500048.75,7359,7062,6670,5803,4148,17,4150,329128658.4,329128658.4,329009906.2,6.5e-05,328998263.5,328998263.5,328998263.5,328998263.5,328998263.5,328998263.5,328998263.5,327963045.7,328998263.5,341164793.7,341161555.0,341143302.8,341101045.0,340729188.6,337860910.0,326585001.6,341164948.9,341164211.2,341154319.0,341129424.3,341038045.7,340005235.0,333136591.4,341164213.2,341154329.0,341129524.3,340005235.0,333136591.4,319474101.8,341123268.3,333733569.7,341164985.8,328998263.5,4563.932582,5669.3726,79437722032.0,98100951016.0,3958460671,4435.118823,5358.354582,77140566994.0,92574510926.0,3462434054,71.034729,72.60653687,94.96095276,7406.311531
2019-01-28,1,10487186,1897224,960,22780544,11814199,5810000000000.0,5830000000000.0,11128770677,-70.42816181,0.070623627,15727015.51,13386145.97,8005722.257,15728580.51,45.729431,17462570.23,17261789.11,16448182.35,17501859.69,17480862.67,17347621.29,16763485.82,593080.7952,17503484.09,17497835.13,17443751.18,17159047.32,17317150.26,15814521.32,17506717.33,13987706.92,14.23111573,17501859.69,7532,7235,6841,5956,4265,16,4267,314668113.7,314668113.7,314524805.3,6.72e-05,314405272.2,314405272.2,314405272.2,314405272.2,314405272.2,314405272.2,314405272.2,313357306.3,314405272.2,333600579.0,333597320.7,333578846.9,333535561.0,333158527.4,330340557.3,318723604.6,333600733.0,333599981.8,333589781.2,333564773.3,333469950.4,332355327.3,325665583.8,333599983.8,333589801.2,333564873.2,332355327.3,325765534.7,309824758.3,333557020.3,326263075.6,333600770.5,314405272.2,4534.625521,5655.272034,78935694116.0,97865592058.0,3953028760,4417.653533,5340.392065,76844559893.0,92272199458.0,3456666422,71.06156158,72.59729767,94.98822784,7411.652149
2019-01-29,1,10499827,1896399,959,22798323,11826887,5810000000000.0,5810000000000.0,11135044589,-69.49645456,0.070605557,15728736.78,13388009.38,7997519.507,15730301.78,45.677815,17464320.52,17263300.98,16450278.19,17503683.12,17482634.65,17349224.93,16765199.97,593080.7952,17505302.81,17499597.87,17445047.93,17158330.84,17318989.51,15816752.38,17508542.33,13988383.91,14.22421289,17503683.12,7683,7386,6986,6094,4373,20,4273,314030971.0,314030971.0,314098795.4,7.11e-05,314110428.8,314110428.8,314110428.8,314110428.8,314110428.8,314110428.8,314110428.8,313059197.9,314110428.8,323568591.3,323565401.9,323546366.9,323502434.4,323128700.9,320260589.6,308281532.1,323568737.6,323567974.5,323557599.4,323531465.3,323433480.4,322253914.3,315165932.0,323567874.5,323556969.4,323529565.3,322223911.8,314765910.4,296948004.0,323519839.9,315065932.0,323568775.4,314110428.8,4503.62089,5641.280161,78404425660.0,97631882830.0,3952583945,4398.139912,5321.405235,76512730082.0,91951950254.0,3456558104,71.20461273,72.68034363,95.17864227,7385.08287
2019-01-30,1,10513429,1898392,961,22820050,11844015,5810000000000.0,5810000000000.0,11140963673,-65.48140227,0.070709997,15731312.25,13390327.6,8004617.848,15732877.25,45.713918,17465973.64,17264442.46,16450412.8,17505382.11,17484312.6,17350602.01,16765606.56,593080.7952,17507008.99,17501352.92,17447185.82,17161691.81,17320185.67,15816806.07,17510242.33,13988048.82,14.22347088,17505382.11,7814,7512,7110,6211,4465,17,4364,313974538.1,313974538.1,314034406.4,7.33e-05,314029964.5,314029964.5,314029964.5,314029964.5,314029964.5,314029964.5,314029964.5,312978541.0,314029964.5,323536762.2,323533530.0,323513818.1,323468811.8,323058366.3,320203762.8,308796804.9,323536911.3,323536141.9,323525586.2,323499220.3,323400003.8,322145010.4,315287788.3,323536040.9,323524976.2,323497320.3,322125010.0,314887766.8,296441197.0,323486329.6,315786058.7,323536949.5,314029964.5,4472.457945,5627.105052,77870027613.0,97394993807.0,3957155705,4378.639626,5302.419865,76181155135.0,91631713886.0,3470578551,71.27613831,72.78180695,95.41442871,7286.414178
2019-01-31,1,10528721,1900209,961,22841829,11860083,5810000000000.0,5810000000000.0,11147675256,-66.06866556,0.070806331,15732789.72,13391691.32,7989792.612,15734354.72,45.624204,17467834.75,17265960.65,16450906.42,17507318.59,17486214.89,17352289.64,16766627.78,593080.7952,17508941.83,17503246.03,17448638.32,17161485.58,17321775.51,15815891.93,17512179.83,13989217.5,14.22181226,17507318.59,7950,7639,7231,6323,4548,19,4550,294132817.5,287612489.1,294139848.9,7.84e-05,294118009.0,294118009.0,294118009.0,294118009.0,294118009.0,294118009.0,294118009.0,293058147.2,294118009.0,307793547.3,307790479.8,307770262.1,307728088.3,307324393.2,304392298.9,291861912.0,307793685.1,307792900.7,307782165.1,307755566.2,307657990.9,306381130.4,299114702.8,307792902.7,307782165.1,307755566.2,306381130.4,299114702.8,279589342.7,307742154.2,299114702.8,307793723.7,287598008.8,4441.910881,5613.163778,77346521343.0,97162185672.0,3963479044,4360.406815,5284.066261,75871733706.0,91322496564.0,3485536122,71.60695648,72.92939758,95.66834259,7457.281263
2019-02-01,1,10527087,1899017,959,22848515,11857760,5810000000000.0,5810000000000.0,11154587312,-61.89047223,0.070776728,15734815.89,13393455.7,7979550.568,15736380.89,45.56058,17469773.78,17268218.53,16453325.11,17509292.29,17488170.83,17354484.46,16769324.27,593080.7952,17510921.47,17505275.71,17451024.56,17165837.07,17324254.04,15818907.06,17514154.83,13990248.1,14.21353193,17509292.29,8074,7762,7344,6428,4629,19,4631,298646670.7,298646670.7,298494813.6,8.03e-05,298350242.4,298350242.4,298350242.4,298350242.4,298350242.4,298350242.4,298350242.4,297290141.8,298350242.4,308008013.8,308004920.8,307984128.7,307940023.6,307546061.5,304493860.4,292351772.4,308008153.4,308007360.1,307996435.8,307968404.5,307863688.6,306553184.4,299307785.4,308007362.1,307996465.8,307968504.5,306553184.4,299507638.3,281276220.0,307954059.2,299706658.4,308008192.3,298350242.4,4411.502321,5598.575017,76825253609.0,96918171804.0,3970842319,4342.021406,5265.63718,75559446436.0,91011837161.0,3493938971,71.40795898,72.78521729,95.43190765,7484.468958
2019-02-02,1,10547125,1900277,959,22863140,11878457,5810000000000.0,5810000000000.0,11160884482,-60.59748887,0.070895052,15735934.28,13394070.74,7963916.074,15737549.29,45.46664,17471506.17,17269137.9,16453351.62,17511094.16,17489933.17,17355629.91,16769877.01,593080.7952,17512724.98,17507114.59,17453015.19,17168033.74,17325215.29,15819156.81,17515954.83,13990770.2,14.1788002,17511094.16,8161,7848,7421,6493,4674,18,4676,298526641.6,298526641.6,298426033.2,8.06e-05,298298640.4,298298640.4,298298640.4,298298640.4,298298640.4,298298640.4,298298640.4,297239306.1,298298640.4,308202273.7,308199154.5,308178315.2,308133334.0,307731162.6,304671383.9,292506130.0,308202414.5,308201613.4,308190610.7,308161848.9,308055202.4,306748827.4,299223019.5,308201615.4,308190630.7,308162048.8,306748827.4,299322970.4,279573310.4,308146438.3,299422872.4,308202454.0,298298640.4,4381.332786,5582.189008,76308413512.0,96643381756.0,3966874156,4324.644549,5247.715319,75264783939.0,90710017789.0,3496643369,71.40795898,72.78521729,95.43190765,7559.608335
2019-02-03,1,10557061,1901051,958,22877909,11888822,5810000000000.0,5810000000000.0,11166821734,-62.62610467,0.070960236,15738054.81,13393687.83,7947245.813,15739669.82,45.367,17473177.45,17270398.32,16454099.62,17512818.95,17491645.35,17357026.9,16770886.02,593080.7973,17514441.57,17508754.76,17453930.91,17166031.99,17326577.66,15819979.24,17517679.83,13991924.01,14.16563883,17512818.95,8238,7925,7495,6555,4716,18,4612,298185849.0,298185849.0,298336370.6,8.24e-05,298283047.2,298283047.2,298283047.2,298283047.2,298283047.2,298283047.2,298283047.2,297069984.6,298283047.2,308197103.5,308193961.4,308172596.5,308127715.9,307744973.7,304578960.0,292216842.9,308197245.9,308196434.7,308185331.9,308155859.9,308049149.9,306737441.8,298983890.9,308196330.7,308184701.9,308153859.9,306697436.3,298583869.3,279518807.2,308142102.4,299581234.7,308197285.8,298283047.2,4351.616687,5563.105051,75799025310.0,96322307655.0,3952455612,4308.049243,5230.1916,74983722470.0,90415103978.0,3494790419,71.40795898,72.78521729,95.43190765,7797.043212
2019-02-04,1,10545954,1901927,957,22887319,11878957,5810000000000.0,5810000000000.0,11173148134,-58.6524836,0.070978551,15738886.59,13394185.42,7937553.614,15740501.6,45.30692,17475041.13,17272784.5,16455662.61,17514652.29,17493498.6,17359321.6,16772848.52,593080.7983,17516277.46,17510582.34,17455798.71,17168550.87,17328963.69,15821113.78,17519517.33,13992874.36,14.16329819,17514652.29,8390,8073,7637,6692,4828,19,4719,288350560.6,288350560.6,288461843.5,8.46e-05,288510038.4,288510038.4,288510038.4,288510038.4,288510038.4,288510038.4,288510038.4,287281229.6,288510038.4,302348459.7,302345293.6,302323811.3,302276901.1,301871742.4,298590118.7,285972478.1,302348601.3,302347780.5,302336520.1,302306239.9,302194169.8,300771907.4,292758334.0,302347671.5,302335920.1,302304039.9,300731902.0,292358312.4,272979682.7,302284772.7,293355677.8,302348641.3,288510038.4,4321.468681,5543.701324,75282256690.0,95995728345.0,3940120076,4291.137889,5212.518309,74697394066.0,90117681431.0,3483657362,71.34523773,72.74822235,95.32279205,7798.241734
2019-02-05,1,10581905,1902822,957,22945185,11917965,5810000000000.0,5810000000000.0,11179503184,-49.97527234,0.071122899,15740786.16,13395531.08,7900791.774,15742401.17,45.092356,17476750.94,17272933.28,16455336.57,17516485.54,17495270.88,17360310.62,16772793.81,593080.7983,17518116.16,17512430.28,17457677.37,17169680.6,17329727.86,15822325.56,17521354.83,13994392.72,14.11121751,17516485.54,8480,8161,7717,6763,4878,21,4770,288491455.0,288491455.0,288511560.1,8.74e-05,288524014.9,288524014.9,288524014.9,288524014.9,288524014.9,288524014.9,288524014.9,287293298.7,288524014.9,295498831.6,295495747.6,295473955.2,295429859.8,295058443.9,291889392.2,280574590.0,295498967.0,295498136.8,295486819.0,295456458.2,295346779.0,293914369.9,285906149.3,295498028.8,295486199.0,295454558.2,293894369.4,285606139.2,266919386.0,295436566.8,286603491.8,295499007.4,288524014.9,4291.53813,5523.807337,74769516303.0,95660798151.0,3941855362,4274.75899,5195.120152,74420692426.0,89825206604.0,3493321614,71.49758148,72.79444122,95.44100952,7750.789966
2019-02-06,1,10564897,1900085,958,22923777,11899666,5810000000000.0,5810000000000.0,11186480123,-56.48454196,0.071026867,15743604.69,13399509.0,7895388.664,15746369.7,45.056248,17478814.22,17275744.78,16458825.93,17518538.02,17497356.24,17363150.5,16776170.24,593080.7983,17520157.54,17514395.11,17458914.42,17169535.38,17332596.7,15825844.23,17523404.83,13985573.44,14.06584368,17518538.02,8627,8303,7858,6889,4972,22,4974,288275232.7,288275232.7,288169010.8,8.95e-05,288135386.7,288135386.7,288135386.7,288135386.7,288135386.7,288135386.7,288135386.7,286904266.5,288135386.7,292327764.9,292324695.5,292302525.4,292259074.6,291883833.4,288567989.6,277802679.9,292327901.3,292327057.7,292315504.7,292284624.0,292167308.4,290723507.4,282854693.4,292327059.7,292315514.7,292284724.0,290733506.1,282854693.4,265763359.6,292263406.4,283945063.6,292327942.1,288135386.7,4261.423845,5504.497453,74253547988.0,95335818994.0,3941485093,4258.821083,5177.953729,74151474131.0,89536649011.0,3494918193,71.47071838,72.82217407,95.4773941,7761.800138
2019-02-07,1,10555213,1900727,957,22932015,11890851,5810000000000.0,5810000000000.0,11193841925,-55.94686108,0.071045647,15745015.28,13399551.42,7878360.41,15747780.29,44.953494,17481036.74,17278283.07,16460719.45,17520709.45,17499545.02,17365682.16,16778459.0,593080.7983,17522329.85,17516550.03,17461041.39,17171762.73,17335161.39,15826089.42,17525579.83,13986657.58,14.04704847,17520709.45,8722,8394,7936,6949,5013,22,5015,273155677.8,273155677.8,273084073.6,9.1e-05,273075215.4,273075215.4,273075215.4,273075215.4,273075215.4,273075215.4,273075215.4,271844044.8,273075215.4,287168027.8,287164972.5,287142803.8,287098291.5,286708913.7,283374918.5,272626340.2,287168159.7,287167308.3,287155640.7,287124245.7,287013154.7,285552157.9,277501340.8,287167310.3,287155650.7,287124345.7,285552157.9,277501340.8,262778964.2,287104954.1,278969146.0,287168201.2,273075215.4,4232.555735,5484.630951,73758699368.0,95001009684.0,3948076749,4241.930306,5160.320726,73864952623.0,89239589200.0,3502045498,71.52448273,72.87761688,95.57743073,7831.380996
2019-02-08,1,10572166,1901883,956,22943120,11912022,5810000000000.0,5810000000000.0,11201278366,-56.04497073,0.071082569,15746597.53,13400755.4,7869121.526,15749362.54,44.895558,17482961.4,17280207.05,16462203.55,17522744.44,17501513.31,17367715.67,16780076.02,593080.7983,17524408.18,17518981.25,17466272.62,17188309.35,17337101.83,15826723.31,17527617.33,13987739.01,14.03256886,17522744.44,8876,8548,8086,7081,5117,18,5119,258213532.9,258213532.9,258132489.7,9.3e-05,258118247.5,258118247.5,258118247.5,258118247.5,258118247.5,258118247.5,258118247.5,256635723.0,258118247.5,287429460.6,287426346.9,287403622.5,287357696.2,286969056.6,283672784.7,272877862.8,287429593.5,287428728.1,287416911.1,287382692.9,287267279.7,285786115.3,277969831.0,287428730.1,287416921.1,287382992.8,285786115.3,277969831.0,261799731.1,287368002.3,279707483.8,287429635.8,258118247.5,4203.178063,5464.621692,73254613345.0,94663681673.0,3935973713,4225.139897,5142.745541,73580149556.0,88943497743.0,3500007979,71.63206482,72.93310547,95.64109039,7865.743587
2019-02-09,1,10587423,1901536,957,22954956,11927414,5810000000000.0,5810000000000.0,11208131707,-58.18616041,0.071089214,15748420.67,13402876.93,7846091.802,15751185.68,44.759378,17484743.84,17281800.19,16463978.95,17524620.24,17503340.72,17369365.28,16781789.35,593080.7983,17526284.41,17520863.08,17468090.06,17190351.92,17338884.36,15828403.04,17529492.33,13989820.83,14.0110318,17524620.24,8971,8638,8163,7140,5169,18,5059,258446360.3,258446360.3,258508222.9,9.41e-05,258545051.9,258545051.9,258545051.9,258545051.9,258545051.9,258545051.9,258545051.9,257059658.5,258545051.9,287874798.4,287871638.0,287848633.7,287803504.3,287413708.8,284140569.2,273035829.5,287874932.1,287874062.9,287862152.1,287828214.5,287706033.6,286283572.0,278273466.6,287873952.9,287861462.1,287826014.5,286213566.3,277873445.0,261706792.9,287813737.6,279925868.8,287874975.2,258545051.9,4176.153683,5444.418124,72792008159.0,94323464080.0,3936428883,4214.033802,5128.034462,73394928404.0,88697557281.0,3527800295,71.63206482,72.93310547,95.64109039,7959.405457
2019-02-10,1,10606442,1902050,958,22988316,11948871,6060000000000.0,5900000000000.0,11214557699,-57.30483768,0.071140148,15749856.76,13403780.29,7821024.529,15753171.81,44.611924,17486393.75,17283113.67,16464965.52,17526367.17,17505040.42,17370764.65,16782889.05,593080.7984,17528037.22,17522633.32,17469927.32,17192790.06,17340546.07,15830934.67,17531242.33,13990857.3,13.96197409,17526367.17,9078,8745,8263,7218,5226,18,5115,258125294.1,258125294.1,258235623.1,9.49e-05,258289270.6,258289270.6,258289270.6,258289270.6,258289270.6,258289270.6,258289270.6,256734892.0,258289270.6,287870094.2,287866891.7,287843713.6,287796933.5,287406270.0,284013170.9,272959872.4,287870228.3,287869349.0,287857309.1,287823107.6,287701404.8,286249610.0,278054264.1,287869238.0,287856619.1,287820807.6,286199604.6,277654242.5,261387881.0,287807065.7,279877279.8,287870272.2,258289270.6,4149.028036,5420.643296,72325898451.0,93921884226.0,3932886288,4203.209534,5113.500868,73214554163.0,88454656504.0,3541290420,71.63206482,72.93310547,95.64109039,8101.408874
2019-02-11,1,10544498,1900274,953,22902722,11875980,6060000000000.0,6060000000000.0,11221147585,-55.65346557,0.071081273,15750970.96,13403486.82,7816001.947,15754286.01,44.578666,17488500.21,17285336.67,16467660.47,17528185.56,17507085.35,17372975.03,16785630.71,593080.7984,17529842.52,17524443.03,17471454.02,17192653.02,17341953.53,15829838.02,17533054.83,13992683.87,13.93396815,17528185.56,9199,8866,8382,7320,5294,17,5183,257923489.4,257923489.4,257977570.3,0.000106227,258008758.2,258008758.2,258008758.2,258008758.2,258008758.2,258008758.2,258008758.2,256454542.2,258008758.2,258490221.4,258487350.6,258463784.2,258417478.3,258064803.4,254819237.1,243439167.8,258490334.9,258489441.2,258477222.0,258442812.7,258317039.2,256856569.0,248621529.9,258489330.2,258476522.0,258440312.7,256806563.5,248221508.4,230790228.4,258426269.5,250363201.1,258490379.5,258008758.2,4121.530537,5398.298987,71855006816.0,93544833408.0,3937856993,4192.763635,5099.194308,73040797376.0,88215703071.0,3556611124,71.60514832,72.88687134,95.5956192,8947.892043
