date,AdrBalNtv1Cnt,AdrBalUSD1MCnt,CapAct1yrUSD,CapRealUSD,RevAllTimeUSD,RevHashRateUSD,SER,SplyAct10yr,SplyAct3yr,SplyAct1yr,SplyActEver,SplyActPct1yr,SplyAdrBal1in1B,SplyAdrBal1in100M,SplyAdrBal1in10M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv100,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD1K,SplyAdrTop10Pct,SplyCur,SplyMiner0HopAllUSD,total_balance,usdc_AdrBal1in10BCnt,usdc_AdrBalCnt,usdc_AdrBalNtv0.001Cnt,usdc_AdrBalNtv0.01Cnt,usdc_AdrBalNtv0.1Cnt,usdc_AdrBalNtv1Cnt,usdc_AdrBalNtv10Cnt,usdc_AdrBalNtv10KCnt,usdc_AdrBalUSD10Cnt,usdc_AdrBalUSD10KCnt,usdc_CapAct1yrUSD,usdc_CapRealUSD,usdc_SER,usdc_SplyAct10yr,usdc_SplyAct5yr,usdc_SplyAct4yr,usdc_SplyAct3yr,usdc_SplyAct2yr,usdc_SplyAct180d,usdc_SplyAct90d,usdc_SplyAct30d,usdc_SplyActEver,usdc_SplyAdrBal1in1B,usdc_SplyAdrBal1in100M,usdc_SplyAdrBal1in10M,usdc_SplyAdrBal1in1M,usdc_SplyAdrBal1in100K,usdc_SplyAdrBal1in10K,usdc_SplyAdrBalNtv0.001,usdc_SplyAdrBalNtv0.1,usdc_SplyAdrBalNtv1,usdc_SplyAdrBalNtv10,usdc_SplyAdrBalNtv100,usdc_SplyAdrBalNtv1K,usdc_SplyAdrBalNtv10K,usdc_SplyAdrBalNtv100K,usdc_SplyAdrBalUSD1,usdc_SplyAdrBalUSD1K,usdc_SplyAdrBalUSD10K,usdc_SplyAdrBalUSD100K,usdc_SplyAdrTop10Pct,usdc_SplyAdrTop1Pct,usdc_SplyCur,usdc_SplyFF,usdc_VelCur1yr,close-price,SME_5_close-price,SME_10_close-price,SME_14_close-price,SME_100_close-price,SME_200_close-price,SME_5_market-cap,SME_10_market-cap,SME_14_market-cap,SME_20_market-cap,SME_30_market-cap,SME_50_market-cap,SME_100_market-cap,SME_200_market-cap,EMA5_close-price,EMA10_close-price,EMA14_close-price,EMA50_close-price,EMA100_close-price,EMA200_close-price,EMA5_market-cap,EMA10_market-cap,EMA14_market-cap,EMA30_market-cap,EMA100_market-cap,EMA200_market-cap,VOO_Close,SPY_Close,price_30d
2022-01-02,814666,91356,384000000000.0,463000000000.0,37932740930,0.247561496,0.082604022,16482477.07,11756831.87,8113580.728,17139724.76,42.88785506,18842647.31,18543824.31,17485994.29,18911227.32,18873677.68,18677480.47,17905182.73,11913560.41,18914660.02,18906030.97,18834950.87,18735312.95,18918131.29,85268463003.0,18911227.32,749983,1317076,1242782,1205420,1140235,988974,694541,48485,682148,47520,35362185944.0,37479124094.0,0.006507571,37478960331.0,37478960331.0,37478960331.0,37478424286.0,37466731382.0,32578272639.0,30119477033.0,26513796282.0,37478960331.0,38129758366.0,38085304100.0,37896023581.0,37308239224.0,34945013024.0,29890805186.0,38133473903.0,38133470861.0,38133398722.0,38132414255.0,38121043460.0,38014599071.0,37758489107.0,36637115928.0,38133389409.0,38008032070.0,37748839102.0,36596315893.0,38004826408.0,36488323023.0,38133473919.0,37478961217.0,54.81940163,47816.07768,47111.94797,48963.9491,48676.0472,55009.07126,47950.15411,890073000000.0,925359000000.0,920028000000.0,913414000000.0,922897000000.0,997187000000.0,1038240000000.0,903005000000.0,47602.459,48128.52708,48415.7172,51561.76459,52236.12264,49806.02127,899877000000.0,909680000000.0,915083000000.0,943593000000.0,985759000000.0,938186000000.0,425.9399109,463.8775024,41738.24275
2022-01-03,815044,90758,376000000000.0,463000000000.0,37979936128,0.24392203,0.082661799,16482672.02,11756942.37,8093175.872,17140634.9,42.77801776,18843525.9,18544306.9,17485970.69,18912119.18,18874602.77,18678142.04,17905255.04,11911586.02,18915518.24,18906764.73,18834783.7,18735613.17,18919006.29,83646950367.0,18912119.18,752562,1319938,1245569,1208166,1142947,991617,697029,48581,697066,48597,35328859776.0,37456152061.0,0.006520205,37454931052.0,37454931052.0,37454931052.0,37454394194.0,37442707239.0,32550691868.0,30089508632.0,26473205650.0,37454931052.0,38139507246.0,38094872204.0,37905269768.0,37315276174.0,34947206457.0,29918492360.0,38143233785.0,38143230741.0,38143158571.0,38142173358.0,38130762606.0,38023820087.0,37766979183.0,36642152967.0,38143158660.0,38023943085.0,37767139181.0,36643352934.0,38013994852.0,36496403620.0,38143233800.0,37454931938.0,54.80412013,47387.21217,47044.3608,48612.60882,48717.48745,55055.4217,47995.4829,889049000000.0,919032000000.0,920931000000.0,914162000000.0,918947000000.0,990732000000.0,1039120000000.0,903902000000.0,47530.71006,47993.74255,48278.5832,51398.05665,52140.10462,49781.95352,899097000000.0,907472000000.0,912743000000.0,940621000000.0,984012000000.0,937781000000.0,428.554657,466.5632935,42374.85878
2022-01-04,814914,90409,371000000000.0,463000000000.0,38021139872,0.241204285,0.082679788,16482932.95,11755620.82,8081109.834,17141270.53,42.71216623,18844409.9,18545049.18,17486487.73,18913039.01,18875502.94,18678931.55,17905738.09,11912599.26,18916426.7,18907576.79,18835048.24,18736454.57,18919925.04,82663962138.0,18913039.01,754347,1321912,1247485,1210053,1144811,993451,698728,48577,686260,47607,35290077680.0,37423418044.0,0.006513203,37423565812.0,37423565812.0,37423565812.0,37423028777.0,37411299910.0,32514885203.0,30012921187.0,26474344958.0,37423565812.0,38123792070.0,38079002735.0,37889895752.0,37300443430.0,34931224142.0,29903210467.0,38127525196.0,38127522150.0,38127449963.0,38126464095.0,38115016588.0,38007580153.0,37751637768.0,36625238979.0,38127440623.0,38000803152.0,37741937763.0,36583838939.0,37998273089.0,36484268793.0,38127525211.0,37423566698.0,54.86662973,46531.14086,47049.19004,48176.85081,48675.63978,55092.16455,48037.17051,890252000000.0,910834000000.0,920182000000.0,912428000000.0,917288000000.0,983558000000.0,1039840000000.0,904726000000.0,47197.52033,47727.81497,48045.59089,51207.19721,52029.03603,49749.60712,892841000000.0,902537000000.0,908422000000.0,936732000000.0,981959000000.0,937210000000.0,428.3790588,466.4070435,41018.97469
2022-01-05,815316,88673,351000000000.0,462000000000.0,38063921763,0.229460433,0.082741209,16483605.49,11758749.64,8060706.644,17142143.41,42.60221555,18845302.87,18545559.95,17486366.39,18913980.67,18876416.75,18679581.38,17906001.87,11911366.72,18917318.59,18908056.01,18833095.98,18737065.32,18920862.54,78389765841.0,18913980.67,757137,1325008,1250532,1213072,1147803,996401,701550,49150,701598,49170,35451362546.0,37587248029.0,0.006515514,37585492844.0,37585492844.0,37585492844.0,37584955762.0,37573227993.0,32700228773.0,30381050171.0,26804210313.0,37585492844.0,38307870968.0,38262769372.0,38072856814.0,37473260556.0,35086789607.0,30018693394.0,38311624255.0,38311621208.0,38311549000.0,38310562550.0,38299083757.0,38191198513.0,37933291531.0,36790429739.0,38311549106.0,38191329511.0,37933491527.0,36792129670.0,38181194515.0,36645990591.0,38311624270.0,37585493730.0,54.73971021,45938.02427,46798.42121,47704.30452,48446.55457,55118.17618,48087.45507,886971000000.0,902648000000.0,916399000000.0,909990000000.0,915429000000.0,976949000000.0,1040350000000.0,905738000000.0,46777.68831,47402.39848,47764.582,51000.56298,51908.42193,49711.68093,887308000000.0,897756000000.0,904131000000.0,932829000000.0,979866000000.0,936603000000.0,420.1738281,457.4510498,41096.19425
2022-01-06,814837,88171,347000000000.0,462000000000.0,38105451262,0.227014548,0.082681834,16483202.94,11760466.53,8044243.878,17142963.39,42.51315672,18846234.18,18546709.99,17488101.7,18914891.82,18877322.65,18680689.31,17907566.83,11916587.65,18918222.87,18908870.07,18833543.77,18738306.03,18921775.04,77699305929.0,18914891.82,758584,1326823,1252312,1214838,1149542,998082,703096,49288,690543,48250,35713836565.0,37854948572.0,0.006488336,37856266151.0,37856266151.0,37856266151.0,37855728976.0,37843916946.0,32960979777.0,30646976452.0,27008429054.0,37856266151.0,38553823655.0,38508332907.0,38318249932.0,37713761653.0,35323295398.0,30258519163.0,38557602887.0,38557599839.0,38557527599.0,38556540481.0,38545030797.0,38436932253.0,38178798606.0,37034874365.0,38557518163.0,38430064250.0,38168418573.0,36993574238.0,38426995779.0,36889732542.0,38557602903.0,37856267037.0,54.52152844,43647.14751,46263.9205,46983.73325,48081.64399,55132.1741,48127.7826,877277000000.0,889248000000.0,909673000000.0,906298000000.0,911240000000.0,970665000000.0,1040680000000.0,906542000000.0,45734.17471,46719.62558,47215.59074,50712.19374,51744.83234,49651.33731,867447000000.0,885023000000.0,893943000000.0,926048000000.0,976853000000.0,935520000000.0,419.6079407,457.0212708,43837.24249
2022-01-07,814594,86780,333000000000.0,461000000000.0,38145442437,0.218540429,0.082660983,16483817.31,11761931.39,8026494.173,17143874.51,42.41738951,18847118.84,18547577.66,17489238.8,18915774.16,18878214.4,18681571.85,17908660.93,11915225.64,18919063.23,18909413.09,18832322.77,18739130.34,18922650.04,74759345623.0,18915774.16,760863,1329485,1254949,1217424,1152073,1000560,705432,50032,705470,50049,35889849176.0,38037324057.0,0.006476095,38036325925.0,38036325925.0,38036325925.0,38035788473.0,38023926103.0,33143544763.0,30810585136.0,27207017878.0,38036325925.0,38702397767.0,38656662910.0,38466615518.0,37852431281.0,35410124781.0,30253821151.0,38706195800.0,38706192749.0,38706120471.0,38705132709.0,38693588233.0,38585222656.0,38325451877.0,37161668375.0,38706120555.0,38585343655.0,38325621875.0,37162568353.0,38574606992.0,36994561324.0,38706195815.0,38036326811.0,54.46089566,43216.45868,45343.9967,46227.97234,47532.77568,55154.23494,48164.92951,860271000000.0,875172000000.0,899581000000.0,903485000000.0,906659000000.0,964292000000.0,1041120000000.0,907287000000.0,44894.93603,46082.68614,46682.37313,50418.24335,51575.95365,49587.30867,851472000000.0,873114000000.0,884021000000.0,919175000000.0,973738000000.0,934366000000.0,418.1542358,455.2144775,44401.30099
2022-01-08,814578,87271,334000000000.0,461000000000.0,38182358676,0.21822464,0.082662744,16483774.21,11762724.24,7996091.858,17144687.57,42.25471352,18847929.84,18548247.15,17489974.33,18916667.85,18879062.34,18682274.51,17909395.29,11915166.45,18919969.97,18910376.82,18833584.44,18740108.21,18923550.04,75278922793.0,18916667.85,761391,1330434,1255828,1218271,1152885,1001309,706086,49855,693433,48804,36106353749.0,38268011909.0,0.006438826,38271914259.0,38271914259.0,38271914259.0,38271376672.0,38259487134.0,33388845467.0,31042292906.0,27414323051.0,38271914259.0,38935289760.0,38889231003.0,38699377823.0,38086683845.0,35639418493.0,30467655492.0,38939108165.0,38939105112.0,38939032808.0,38938044688.0,38926477125.0,38817828604.0,38559626952.0,37398289539.0,38939023312.0,38810834588.0,38549116873.0,37354289102.0,38807864335.0,37232000142.0,38939108180.0,38271915144.0,54.19724004,41527.19704,44171.99367,45608.17723,46864.0954,55153.63023,48214.00581,838311000000.0,863680000000.0,887111000000.0,898474000000.0,901090000000.0,958532000000.0,1041170000000.0,908234000000.0,43772.35637,45254.41539,45995.01632,50069.57487,51376.96837,49507.10855,830227000000.0,857591000000.0,871183000000.0,910696000000.0,970054000000.0,932907000000.0,418.1542358,455.2144775,45073.47851
2022-01-09,814550,87329,333000000000.0,461000000000.0,38220388180,0.217932542,0.082686745,16484138.07,11763101.11,7952988.467,17145494.7,42.02498001,18848666.06,18548847.76,17490286.13,18917539.06,18879843.45,18682896.32,17909782.2,11915839.88,18920852.3,18911240.26,18834421.27,18741121.13,18924431.29,75439891075.0,18917539.06,762141,1331268,1256609,1219023,1153607,1001943,706619,49560,706658,49577,35925056563.0,38082156142.0,0.00646352,38082554502.0,38082554502.0,38082554502.0,38082016782.0,38070121564.0,33195053910.0,30844420536.0,27178117537.0,38082554502.0,38702889822.0,38656967207.0,38467435869.0,37860433459.0,35430823212.0,30261125782.0,38706696278.0,38706693224.0,38706620875.0,38705632374.0,38694041802.0,38585185860.0,38328026003.0,37175923492.0,38706620963.0,38585306859.0,38328196002.0,37177023460.0,38575843734.0,37017044325.0,38706696294.0,38082555388.0,54.57763132,41756.66232,43217.09796,45133.144,46227.89363,55132.60359,48260.25043,820824000000.0,855538000000.0,875311000000.0,893874000000.0,897357000000.0,952318000000.0,1040820000000.0,909165000000.0,43100.45835,44618.46029,45429.90245,49743.5783,51186.46726,49429.98968,817782000000.0,845827000000.0,860744000000.0,903095000000.0,966546000000.0,931513000000.0,418.1542358,455.2144775,46338.7843
2022-01-10,814571,87268,330000000000.0,460000000000.0,38257616741,0.218522199,0.082709266,16483615.92,11763671.92,7901168.18,17146445.73,41.74919465,18849658.19,18549587.53,17490753.41,18918432.35,18880786.15,18683741.07,17910359.98,11916864.15,18921737.93,18912130.93,18835334.9,18741813.45,18925318.79,75311703341.0,18918432.35,765011,1334497,1259796,1222224,1156788,1005139,709665,50145,709703,50161,36184609806.0,38346439080.0,0.006456256,38345805286.0,38345805286.0,38345805286.0,38345267123.0,38333365738.0,33411326747.0,31029467412.0,27370992534.0,38345805286.0,39028052099.0,38981513249.0,38791005811.0,38172069572.0,35715044589.0,30498672956.0,39031903570.0,39031900515.0,39031828175.0,39030838939.0,39019215787.0,38909892820.0,38650106759.0,37483221988.0,39031828257.0,38910014819.0,38650266758.0,37484121966.0,38899644288.0,37312301331.0,39031903586.0,38345806172.0,54.26028169,41862.36099,42401.96531,44600.19326,45585.71511,55069.40844,48301.04915,803905000000.0,845438000000.0,863163000000.0,888916000000.0,893948000000.0,945465000000.0,1039670000000.0,909965000000.0,42687.75923,44117.35133,44954.23026,49434.51095,51001.8315,49354.6899,809071000000.0,835977000000.0,851531000000.0,895905000000.0,963083000000.0,930122000000.0,417.6078491,454.6480103,46241.37311
2022-01-11,814465,87900,337000000000.0,460000000000.0,38295210778,0.223412783,0.082728537,16484471.86,11764526.53,7881583.072,17147556.27,41.64353546,18850516.52,18550195.78,17491264.13,18919413.0,18881686.21,18684455.25,17910796.54,11916107.08,18922744.08,18913303.05,18837400.26,18742820.23,18926306.29,77020591806.0,18919413.0,766282,1336124,1261373,1223778,1158299,1006597,710971,49958,711009,49975,36282633406.0,38448779587.0,0.006434378,38448049540.0,38448049540.0,38448049540.0,38447474799.0,38435609278.0,33517948618.0,31118489013.0,27553393142.0,38448049540.0,39171767025.0,39124959067.0,38934534959.0,38315718265.0,35868825598.0,30671097481.0,39175637511.0,39175634454.0,39175562089.0,39174572203.0,39162918624.0,39053221043.0,38793450094.0,37631354216.0,39175562171.0,39053342042.0,38793620093.0,37632254194.0,39043445286.0,37470999020.0,39175637526.0,38448050426.0,54.09295963,41869.85906,42046.50762,44155.21406,44949.7002,55010.32941,48337.0212,796842000000.0,837059000000.0,851172000000.0,882076000000.0,889342000000.0,938901000000.0,1038590000000.0,910675000000.0,42415.12584,43708.71637,44542.98076,49137.85794,50821.00036,49280.21397,803517000000.0,828055000000.0,843648000000.0,889228000000.0,959703000000.0,928751000000.0,421.266571,458.789093,46747.10811
2022-01-12,814941,88940,345000000000.0,461000000000.0,38337976928,0.229671623,0.082755826,16484859.25,11765558.78,7857939.086,17148365.61,41.5167032,18851472.67,18551046.93,17491703.88,18920287.7,18882631.62,18685429.03,17911571.86,11914614.82,18923637.5,18914461.85,18839901.4,18743522.44,18927175.04,79170312025.0,18920287.7,767510,1338007,1263167,1225531,1159997,1008203,712450,49825,712496,49842,36596143242.0,38762974291.0,0.006400275,38761776087.0,38761776087.0,38761776087.0,38761201220.0,38749290518.0,33831461922.0,31425554478.0,27878580796.0,38761776087.0,39534453866.0,39487123500.0,39296117139.0,38675033939.0,36227501467.0,31087505492.0,39538361540.0,39538358480.0,39538286065.0,39537295533.0,39525607471.0,39415581970.0,39155711536.0,37998460254.0,39538286163.0,39415710969.0,39155881534.0,37999960203.0,39406098630.0,37849060728.0,39538361555.0,38761776973.0,53.67427397,42777.21102,41958.65809,43651.32739,44596.27612,54955.27181,48391.19157,794862000000.0,827566000000.0,844527000000.0,876463000000.0,884798000000.0,933801000000.0,1037580000000.0,911730000000.0,42535.8209,43539.35176,44307.5448,48888.4208,50661.7174,49215.50747,805552000000.0,824704000000.0,839111000000.0,884092000000.0,956731000000.0,927566000000.0,422.525177,460.0294189,45742.05378
2022-01-13,814985,87817,334000000000.0,461000000000.0,38376654321,0.221970251,0.082779774,16486627.85,11767552.86,7839831.287,17150321.25,41.41858412,18852497.94,18551891.07,17492264.44,18921397.2,18883681.71,18686343.29,17912112.45,11915982.34,18924726.63,18915246.09,18839177.72,18744744.08,18928293.79,76733691230.0,18921397.2,768727,1339959,1264988,1227280,1161681,1009779,713867,49924,701122,48875,36930776019.0,39102463176.0,0.006371621,39103826209.0,39103826209.0,39103826209.0,39103251255.0,39091274490.0,34163233805.0,31752700397.0,28264539573.0,39103826209.0,39823079942.0,39775307027.0,39584057915.0,38961088602.0,36501369936.0,31373486432.0,39827019701.0,39827016637.0,39826944166.0,39825952949.0,39814230498.0,39703881105.0,39445433424.0,38285740793.0,39826934623.0,39696819103.0,39434943402.0,38243940689.0,39694823344.0,38131868958.0,39827019716.0,39103827095.0,53.39914172,43981.87733,42449.59414,43310.79391,44415.9106,54902.48826,48450.98109,803806000000.0,821059000000.0,841537000000.0,870045000000.0,883128000000.0,928643000000.0,1036630000000.0,912891000000.0,43017.83971,43619.81095,44264.12247,48696.00733,50529.44334,49163.43155,814521000000.0,826114000000.0,838225000000.0,880761000000.0,954271000000.0,926620000000.0,416.7005005,453.6908569,44382.44246
2022-01-14,815369,88190,338000000000.0,461000000000.0,38424791746,0.224444615,0.082816674,16488843.12,11758205.02,7834303.144,17152672.38,41.38720555,18853478.75,18552700.85,17492632.84,18922399.09,18884686.47,18687212.52,17912791.7,11914806.7,18925730.14,18916367.85,18840757.54,18745460.38,18929287.54,77587657649.0,18922399.09,769959,1343132,1268129,1230419,1164793,1012839,716858,49735,704124,48727,37141687059.0,39314593606.0,0.006470275,39315186173.0,39315186173.0,39315186173.0,39314611170.0,39302328112.0,34365589940.0,31889684855.0,28338842152.0,39315186173.0,40050040296.0,40000840552.0,39805847176.0,39174564699.0,36706507193.0,31566989765.0,40054127445.0,40054124381.0,40054051883.0,40053060327.0,40041310996.0,39930051128.0,39670206107.0,38516197616.0,40054042353.0,39922989127.0,39660126102.0,38475797586.0,39920750316.0,38372445843.0,40054127461.0,39315187059.0,53.14556448,42608.41001,42619.94368,42918.52082,44088.52072,54811.88241,48490.98667,806530000000.0,813677000000.0,835384000000.0,862255000000.0,879511000000.0,923172000000.0,1034960000000.0,913677000000.0,42881.36314,43435.91987,44043.36081,48457.27803,50372.5912,49098.20745,811851000000.0,822550000000.0,833996000000.0,875971000000.0,951345000000.0,925425000000.0,416.8273315,453.8764343,44285.73613
2022-01-15,815588,88264,336000000000.0,461000000000.0,38468027334,0.224498182,0.08286615,16489806.61,11678354.14,7785671.286,17153850.8,41.12803805,18854342.94,18553261.57,17492670.85,18923419.75,18885608.6,18687898.64,17912984.08,11913044.51,18926768.82,18917375.27,18841729.65,18746608.92,18930325.04,77771298065.0,18923419.75,770269,1343748,1268661,1230899,1165243,1013220,717132,49524,717167,49537,37207937822.0,39384254923.0,0.006452242,39383795651.0,39383795651.0,39383795651.0,39383220481.0,39370945639.0,34431699810.0,31936304753.0,28313778708.0,39383795651.0,40077537333.0,40028221999.0,39833781225.0,39204731526.0,36744758867.0,31608169684.0,40081632380.0,40081629315.0,40081556776.0,40080564765.0,40068798275.0,39957421038.0,39698715333.0,38550844352.0,40081556856.0,39957543037.0,39698845332.0,38551744333.0,39948701197.0,38413187889.0,40081632396.0,39383796537.0,53.09579275,43120.85451,42871.64239,42636.80385,43860.03525,54688.9409,48533.80673,811426000000.0,807665000000.0,831094000000.0,855157000000.0,875882000000.0,917251000000.0,1032680000000.0,914519000000.0,42961.1936,43378.63526,43920.35997,48248.00651,50228.99245,49038.73131,813277000000.0,821382000000.0,831614000000.0,872110000000.0,948667000000.0,924337000000.0,416.8273315,453.8764343,44233.55649
2022-01-16,815849,88266,335000000000.0,461000000000.0,38513177149,0.224009372,0.082887959,16490237.87,11675315.47,7763578.187,17154783.55,41.0089612,18855273.64,18554061.04,17493252.25,18924502.79,18886581.42,18688721.41,17913656.3,11912317.7,18927861.47,18918424.5,18842603.41,18747823.85,18931418.79,77710286032.0,18924502.79,770759,1344606,1269438,1231659,1165968,1013899,717668,49442,717681,49448,37339601054.0,39518712809.0,0.006432408,39518417587.0,39518417587.0,39518417587.0,39517842351.0,39505517886.0,34503836481.0,32048007624.0,28370814544.0,39518417587.0,40218957460.0,40169339235.0,39975017176.0,39343883695.0,36882079574.0,31751444782.0,40223068836.0,40223065769.0,40222993201.0,40222000541.0,40210216807.0,40098655498.0,39840899660.0,38697122546.0,40222993201.0,40098667498.0,39840959660.0,38697222546.0,40090314488.0,38562802375.0,40223068852.0,39518418472.0,52.93042165,43226.65027,43143.00063,42594.75412,43532.219,54582.26144,48570.09502,816304000000.0,806573000000.0,824826000000.0,847910000000.0,873056000000.0,913257000000.0,1030690000000.0,915232000000.0,43049.67916,43351.00163,43827.86534,48051.09058,50090.33221,48980.89965,814451000000.0,820549000000.0,829639000000.0,868542000000.0,946056000000.0,923267000000.0,416.8273315,453.8764343,44514.77439
2022-01-17,815853,87531,328000000000.0,460000000000.0,38560671209,0.219723274,0.082887393,16490796.47,11675509.26,7759788.628,17155713.44,40.98676536,18856433.43,18555260.35,17494269.54,18925524.54,18887712.53,18689936.18,17914829.64,11914648.45,18928848.07,18919252.71,18842521.21,18748652.79,18932425.04,75979894303.0,18925524.54,771840,1345992,1270744,1232923,1167217,1015149,718758,49553,718791,49565,37467703732.0,39652682638.0,0.00640858,39651795307.0,39651795307.0,39651795307.0,39651219933.0,39638790754.0,34631868285.0,32197721545.0,28547215597.0,39651795307.0,40353600318.0,40303786913.0,40109806840.0,39477144128.0,37001824847.0,31848966076.0,40357730000.0,40357726932.0,40357654363.0,40356661006.0,40344850485.0,40233012655.0,39975364146.0,38827005670.0,40357654439.0,40233130653.0,39975484145.0,38827705661.0,40224968657.0,38686135171.0,40357730016.0,39651796193.0,52.82053016,43119.79214,43211.51685,42585.08747,43227.40329,54473.34999,48609.83655,817645000000.0,806253000000.0,819025000000.0,840713000000.0,871074000000.0,908968000000.0,1028690000000.0,916013000000.0,43073.05015,43308.96354,43733.45558,47857.70633,49952.30171,48922.58018,815076000000.0,819781000000.0,827864000000.0,865173000000.0,943487000000.0,922203000000.0,416.8273315,453.8764343,46451.17331
2022-01-18,815577,87682,329000000000.0,460000000000.0,38603529711,0.221338286,0.082897457,16491103.31,11675918.09,7757847.05,17156908.52,40.97467043,18857207.53,18555789.08,17494835.88,18926369.09,18888530.9,18690558.34,17915059.49,11913759.94,18929702.09,18920142.94,18843584.99,18749454.75,18933275.04,76360212709.0,18926369.09,773349,1347936,1272618,1234753,1169014,1016867,720342,49669,720384,49685,37443146771.0,39849138477.0,0.006397016,39847628176.0,39847628176.0,39847628176.0,39847052379.0,39834617419.0,34821590131.0,32361104596.0,28795058241.0,39847628176.0,40542831104.0,40492689599.0,40298350228.0,39663486646.0,37169822507.0,32002591098.0,40546984224.0,40546981154.0,40546908537.0,40545914540.0,40534079037.0,40421990596.0,40163673103.0,39011815676.0,40546908631.0,40422121595.0,40163833101.0,39013015640.0,40413866465.0,38867184108.0,40546984240.0,39847629062.0,52.70244464,42298.34112,42874.80961,42662.20188,42925.06045,54345.0788,48652.94042,811318000000.0,807562000000.0,813346000000.0,835621000000.0,868170000000.0,903365000000.0,1026310000000.0,916868000000.0,42814.81381,43125.21401,43542.10699,47639.69201,49800.73814,48856.66735,810325000000.0,816334000000.0,824258000000.0,861021000000.0,940662000000.0,920995000000.0,409.5197144,445.8384705,46043.88237
2022-01-19,816024,87253,324000000000.0,459000000000.0,38639999270,0.21729278,0.082939397,16491599.66,11676622.55,7747730.593,17157827.16,40.91890146,18858372.59,18556784.8,17495195.5,18927454.56,18889661.47,18691629.59,17915859.38,11914624.13,18930769.06,18921099.9,18843923.51,18750338.13,18934356.29,75206239997.0,18927454.56,774159,1349299,1273893,1236006,1170235,1018009,721296,49602,708398,48567,37699203612.0,40106834418.0,0.006371031,40108062006.0,40108062006.0,40108062006.0,40107486154.0,40095048065.0,35081597815.0,32616658097.0,29123407587.0,40108062006.0,40816616370.0,40766139604.0,40571418029.0,39933914472.0,37434208871.0,32231315263.0,40820798380.0,40820795308.0,40820722649.0,40819727941.0,40807869354.0,40695627363.0,40437467522.0,39287754179.0,40820712985.0,40688431360.0,40427117495.0,39246854071.0,40687658678.0,39142858652.0,40820798396.0,40108062892.0,52.40481894,42395.45879,42832.21937,42726.08152,42672.02006,54221.91469,48695.16378,810808000000.0,808669000000.0,808183000000.0,832103000000.0,865472000000.0,897593000000.0,1024040000000.0,917719000000.0,42675.0288,42992.53124,43389.22056,47434.0358,49654.09894,48792.37672,808204000000.0,814085000000.0,821552000000.0,857340000000.0,937955000000.0,919831000000.0,405.2170715,441.2090759,43524.60075
2022-01-20,815715,86260,315000000000.0,459000000000.0,38685542775,0.212254741,0.082931782,16492001.45,11678589.72,7717239.86,17158480.32,40.75559401,18859365.03,18557723.63,17496195.46,18928503.88,18890676.94,18692638.79,17916800.15,11917692.56,18931800.05,18921882.16,18843395.13,18751542.51,18935412.54,73354638074.0,18928503.88,776729,1352466,1276967,1239040,1173221,1020895,723960,49929,710953,48815,37934846090.0,40352759850.0,0.006372111,40358837772.0,40358837772.0,40358837772.0,40358261851.0,40345810506.0,35269648611.0,32779028572.0,29310501798.0,40358837772.0,41078004205.0,41027087080.0,40831205928.0,40184226462.0,37665297002.0,32461173633.0,41082231427.0,41082228353.0,41082155637.0,41081159799.0,41069261246.0,40956590508.0,40697017909.0,39537045234.0,41082145901.0,40949249477.0,40685877800.0,39492944436.0,40948245808.0,39394403199.0,41082231442.0,40358838658.0,52.20401659,41749.55143,42557.95875,42714.80057,42536.47748,54063.6851,48730.26209,805684000000.0,808555000000.0,805525000000.0,826996000000.0,862129000000.0,891867000000.0,1021100000000.0,918420000000.0,42366.53634,42766.53491,43170.59801,47211.11485,49497.57325,48722.29885,802305000000.0,809798000000.0,817413000000.0,853028000000.0,935035000000.0,918544000000.0,400.7583923,436.3257446,43026.74813
2022-01-21,815952,80300,281000000000.0,456000000000.0,38729001718,0.176193377,0.082938697,16492831.72,11676659.74,7703601.225,17159577.24,40.68176756,18860081.32,18558283.41,17496832.65,18929337.4,18891446.57,18693203.65,17917420.07,11914682.34,18932525.39,18921503.01,18836928.75,18752376.73,18936250.04,65671194269.0,18929337.4,780914,1357357,1281804,1243865,1178029,1025705,728676,51539,728737,51571,38682207924.0,41095378985.0,0.006355007,41091750890.0,41091750890.0,41091750890.0,41091174787.0,41078719324.0,35971839064.0,33459741052.0,29951348817.0,41091750890.0,41803206594.0,41751530611.0,41553059965.0,40875634772.0,38275408859.0,32933881733.0,41807508680.0,41807505605.0,41807432893.0,41806436592.0,41794507887.0,41681362155.0,41415390674.0,40213673974.0,41807433058.0,41681523150.0,41415710657.0,40215973826.0,41670542917.0,40039094929.0,41807508695.0,41091751776.0,51.63602272,40707.68241,42054.16518,42598.5829,42357.27917,53907.41157,48756.82943,797171000000.0,806738000000.0,802290000000.0,821899000000.0,856963000000.0,885755000000.0,1018220000000.0,918973000000.0,41813.58503,42392.19809,42842.20926,46956.07828,49323.516,48642.55143,792949000000.0,803332000000.0,811656000000.0,847945000000.0,931851000000.0,917108000000.0,392.8848267,427.7604065,43012.7046
