date,gt_Cryptocurrency (Topic)_monthly,gt_Crypto_monthly,AdrBal1in1MCnt,AdrBalUSD1Cnt,AdrBalUSD10Cnt,AdrBalUSD100Cnt,AdrBalUSD1KCnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,CapMrktFFUSD,CapRealUSD,RevAllTimeUSD,SplyActEver,SplyAdrBal1in1B,SplyAdrBal1in100M,SplyAdrBal1in10M,SplyAdrBal1in100K,SplyAdrBalNtv0.001,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalUSD1,SplyAdrBalUSD100,SplyAdrBalUSD1K,SplyAdrBalUSD10K,SplyAdrBalUSD100K,SplyAdrBalUSD1M,SplyAdrBalUSD10M,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyMiner0HopAllUSD,fish_pct,usdc_AdrBal1in10BCnt,usdc_AdrBal1in10MCnt,usdc_AdrBalCnt,usdc_AdrBalNtv0.001Cnt,usdc_AdrBalNtv0.01Cnt,usdc_AdrBalNtv0.1Cnt,usdc_AdrBalNtv1Cnt,usdc_AdrBalNtv10Cnt,usdc_AdrBalNtv100Cnt,usdc_AdrBalNtv1KCnt,usdc_AdrBalNtv10KCnt,usdc_AdrBalNtv100KCnt,usdc_AdrBalUSD1Cnt,usdc_AdrBalUSD10Cnt,usdc_AdrBalUSD100Cnt,usdc_AdrBalUSD10KCnt,usdc_AdrBalUSD100KCnt,usdc_AdrBalUSD10MCnt,usdc_CapAct1yrUSD,usdc_CapRealUSD,usdc_SER,usdc_SplyAct5yr,usdc_SplyAct1yr,usdc_SplyAct180d,usdc_SplyAct30d,usdc_SplyAct7d,usdc_SplyAct1d,usdc_SplyActEver,usdc_SplyAdrBal1in1B,usdc_SplyAdrBal1in100K,usdc_SplyAdrBalNtv0.01,usdc_SplyAdrBalNtv10,usdc_SplyAdrBalNtv1K,usdc_SplyAdrBalUSD100,usdc_SplyAdrBalUSD100K,usdc_SplyAdrBalUSD10M,usdc_SplyCur,SME_5_close-price,SME_10_close-price,SME_14_close-price,SME_20_close-price,SME_30_close-price,SME_100_close-price,SME_200_close-price,SME_5_market-cap,SME_10_market-cap,SME_14_market-cap,SME_20_market-cap,SME_30_market-cap,SME_100_market-cap,SME_200_market-cap,EMA5_close-price,EMA10_close-price,EMA14_close-price,EMA20_close-price,EMA30_close-price,EMA50_close-price,EMA100_close-price,EMA200_close-price,EMA5_market-cap,EMA10_market-cap,EMA14_market-cap,EMA20_market-cap,EMA30_market-cap,EMA100_market-cap,EMA200_market-cap,price_1d
2019-05-07,4,2,106257,17002322,11425425,5454823,1962215,460156,991,81925011694.0,77553325448.0,11934996044,15915308.97,17639128.84,17427300.13,16584727.59,10128361.72,17682885.88,17516668.19,16915100.23,15399681.97,10988166.99,17684903.1,17640074.97,17432015.25,16596398.9,14859059.76,10156599.19,6216840.074,17499358.85,16018989.33,17687917.32,10433654967.0,24.94793559,18259,2801,22455,21269,19777,16724,11648,4143,2037,1288,571,135,11745,4174,2044,575,137,8,306926449.1,306642076.3,0.000185961,306390030.2,306390030.2,305987921.6,188215329.7,119967279.8,80013604.67,306390030.2,310900468.8,309843189.2,310900962.3,310867386.3,310532344.9,310795985.9,293088522.3,219398129.7,310900969.1,5690.244789,5481.315078,5451.579584,5404.79913,5320.899187,4312.663805,4438.298193,100617000000.0,96900817000.0,96295256769.0,95468297343.0,93944881382.0,75933273849.0,77685497941.0,5665.406221,5555.203121,5490.529629,5401.656327,5254.256003,4992.332769,4668.149893,4823.666742,100186000000.0,98191243824.0,97023581224.0,95425927116.0,92785674455.0,82167058232.0,84318518065.0,7831.380996
2019-05-08,4,2,106211,17070434,11482745,5493969,1982061,464823,1004,83425687497.0,77655101445.0,11946937636,15916918.19,17640963.93,17428625.04,16585752.77,10131413.0,17684781.19,17518373.99,16916246.27,15400344.61,10990041.62,17686808.96,17642526.45,17436737.68,16605392.88,14878679.77,10182092.26,6245565.963,17501266.89,16022184.7,17689817.32,10624394189.0,24.93840858,18348,2825,22643,21436,19933,16859,11745,4188,2089,1311,569,137,11842,4218,2097,573,139,9,313850486.2,313570694.5,0.000180385,313302492.8,313302492.8,312900400.7,195005041.0,127437656.5,84743703.6,313302492.8,325008593.5,323874603.8,325009123.3,324975263.8,324631846.5,324904356.9,307326167.5,233293454.1,325009130.2,5768.314219,5539.722675,5471.803016,5435.903961,5343.03505,4335.543126,4435.084323,102136000000.0,97984206876.0,96719690257.0,96059554783.0,94374208152.0,76351171765.0,77643432941.0,5723.955404,5607.175967,5537.266181,5443.503703,5292.113923,5025.615946,4691.375712,4833.789996,101451000000.0,99244108583.0,97951370394.0,96240791200.0,93508018038.0,82599037276.0,84514174601.0,7865.743587
2019-05-09,4,2,106138,17167719,11561712,5563421,2014607,472280,1015,86506206656.0,77758560975.0,11959129547,15919043.78,17642783.9,17429971.71,16587381.36,10137424.08,17686649.71,17519917.0,16917921.74,15401541.97,10997149.1,17688694.88,17645383.35,17443739.75,16619985.61,14902609.85,10217225.65,6279544.73,17503280.48,16026730.95,17691692.32,11014306663.0,24.90235823,18396,2824,22759,21525,19990,16899,11767,4188,2102,1313,570,135,11869,4254,2111,574,137,9,325170264.8,324613756.7,0.0001808,324230335.8,324230335.8,323828218.1,206166076.8,120161866.5,81794499.83,324230335.8,324975975.2,323838837.5,324976506.5,324942574.1,324594430.4,324872293.5,307004662.0,234375478.6,324976513.5,5813.586946,5609.728023,5507.928372,5470.058447,5366.067115,4360.799536,4432.210213,102955000000.0,99233890125.0,97366376256.0,96662396124.0,94789362905.0,76803020221.0,77603722941.0,5801.922514,5670.936106,5593.344922,5492.489706,5335.065072,5062.174408,4716.454544,4844.97474,102725000000.0,100340000000.0,98927454341.0,97100906324.0,94266984616.0,83048006835.0,84720720128.0,7959.405457
2019-05-10,4,2,106152,17313176,11692589,5645170,2049470,480937,1033,89432118482.0,77858323934.0,11969852675,15919736.21,17644002.73,17430674.77,16586643.8,10130210.27,17688204.94,17520606.2,16917943.12,15399507.27,10992199.17,17690267.56,17647667.56,17449495.64,16632183.25,14928782.5,10245189.64,6323820.685,17504543.27,16028160.27,17693254.82,11391231166.0,24.91664991,18511,2847,22935,21673,20128,17003,11837,4222,2153,1338,573,138,11938,4279,2161,578,140,8,327271479.1,326790306.6,0.000180918,326417357.2,326417357.2,326106218.3,208489932.4,119471321.4,83655456.14,326417357.2,327171095.9,325985526.5,327171635.9,327137510.6,326767119.3,327068070.4,308958076.2,223633015.6,327171642.8,5886.452083,5706.579422,5576.869829,5514.454175,5399.270239,4388.348471,4430.403208,104281000000.0,100974000000.0,98613990051.0,97466066829.0,95390312067.0,77298178268.0,77584102941.0,5924.038008,5761.360268,5670.001465,5556.849638,5388.820164,5105.550666,4745.203345,4858.141847,104911000000.0,101966000000.0,100308000000.0,98261200960.0,95235824319.0,83567531452.0,84965130873.0,8101.408874
2019-05-11,4,2,106100,17654248,12007354,5928929,2205000,523962,1163,103000000000.0,78349499681.0,11982664047,15921364.56,17645514.55,17431992.34,16585491.46,10128481.54,17689828.47,17522168.36,16917765.09,15396882.76,10992779.99,17691940.18,17653332.13,17472955.22,16693704.42,15061739.38,10429208.99,6509614.662,17505676.01,16027008.2,17694879.82,13124331699.0,24.8962435,18633,2853,23130,21831,20267,17121,11924,4239,2152,1291,567,135,12052,4336,2165,575,139,8,329624176.9,327839034.3,0.000181767,327108850.8,327108850.8,326728777.0,208576764.3,114534766.6,80341589.31,327108850.8,327815785.3,326634215.5,327816329.2,327781849.2,327394888.5,327712289.8,310031604.3,224430759.5,327816336.2,6010.634079,5814.3224,5653.611717,5567.581403,5434.647842,4417.471983,4429.691432,106465000000.0,102889000000.0,100017000000.0,98405303023.0,96024923603.0,77819474538.0,77582997941.0,6072.769925,5872.064539,5763.365771,5634.314793,5452.13717,5155.146082,4777.382165,4873.187537,107503000000.0,103915000000.0,101959000000.0,99634896107.0,96361577588.0,84144114988.0,85240950466.0,8947.892043
2019-05-12,4,2,106064,17487906,11837375,5789824,2143829,509142,1119,97683647581.0,78471604096.0,11997086125,15923353.71,17647750.71,17435747.5,16591891.52,10134708.02,17691802.48,17525271.57,16923427.89,15404848.72,11000867.32,17693900.03,17654011.81,17468875.59,16679899.6,15027636.65,10384886.06,6447580.039,17509326.86,16032207.56,17696854.82,12438490209.0,24.89277961,18573,2699,23122,21798,20219,17044,11816,4072,2068,1295,581,137,11917,4135,2076,586,139,8,327995178.0,327505415.3,0.000181832,327104229.2,327104229.2,326723001.1,208623889.7,112520118.9,72377308.97,327104229.2,327806916.6,326675266.3,327807465.2,327772656.6,327421789.8,327706757.7,309580786.2,222526678.2,327807472.2,6319.134908,6004.689849,5796.560537,5664.936226,5508.330112,4455.735159,4433.61874,112109000000.0,106363000000.0,102601000000.0,100184000000.0,97366417887.0,78511702273.0,77668477941.0,6467.93371,6124.10031,5962.685172,5788.976363,5568.661307,5237.621188,4826.508485,4896.919614,114776000000.0,108535000000.0,105607000000.0,102462000000.0,98488185486.0,85038766176.0,85679587775.0,8585.996972
2019-05-13,4,2,106141,17747467,12067230,5998042,2260185,540072,1230,110000000000.0,78986913927.0,12014252023,15924348.16,17649794.05,17438435.12,16594263.55,10138056.74,17693881.15,17527926.48,16925648.41,15409013.77,11005166.17,17696019.61,17659052.91,17487325.75,16725167.24,15118774.07,10499810.95,6604024.327,17512284.23,16037917.6,17698942.32,13981227071.0,24.88909902,18689,2761,23338,21984,20395,17190,11929,4167,2141,1313,586,144,11936,4172,2143,591,145,9,337456105.8,337468130.4,0.000179102,337193309.9,337193309.9,336812969.6,215496185.8,135587324.0,97928798.26,337193309.9,337884196.6,336669075.5,337884776.9,337849745.5,337479722.8,337783712.6,319839737.7,231848334.9,337884784.0,6541.674432,6154.994325,5917.69969,5743.577005,5570.70632,4490.627771,4435.980279,115878000000.0,109007000000.0,104747000000.0,101575000000.0,98471686823.0,79133182369.0,77720797941.0,6629.872937,6274.945961,6094.827334,5899.907318,5658.021957,5304.920411,4868.632106,4917.385602,117460000000.0,111133000000.0,107903000000.0,104402000000.0,100058000000.0,85787048034.0,86049213767.0,9177.299748
2019-05-14,4,2,106143,17832603,12149515,6049382,2286644,545744,1248,112000000000.0,79499302318.0,12030429820,15927158.65,17651503.27,17439562.59,16592546.99,10136471.37,17695781.59,17529521.24,16924773.25,15407828.08,11002021.76,17697923.88,17661262.06,17491224.61,16730705.88,15129995.68,10518266.23,6612687.658,17513606.16,16038951.84,17700842.32,14254208466.0,24.89749491,18868,2825,23599,22224,20627,17408,12110,4252,2187,1322,589,142,12116,4255,2192,594,143,9,347739053.4,347749884.4,0.000177022,347503578.6,347503578.6,347088621.4,226296491.8,133973913.1,103438308.1,347503578.6,347923100.3,346667510.2,347923705.6,347888148.3,347508956.4,347820911.8,329557840.7,244034795.2,347923712.7,6911.299415,6362.44318,6103.858736,5855.979802,5661.806136,4533.821772,4442.719229,122442000000.0,112698000000.0,108047000000.0,103578000000.0,100092000000.0,79903370572.0,77851197941.0,7021.909174,6553.316086,6322.981243,6081.438206,5796.600002,5403.001244,4926.797444,4946.127851,124337000000.0,116035000000.0,111928000000.0,107610000000.0,102512000000.0,86822750053.0,86567032536.0,9540.836917
2019-05-15,4,2,106204,17971393,12294110,6144890,2331775,556896,1272,116000000000.0,80053618166.0,12047338383,15929463.55,17653025.96,17439800.92,16589073.03,10123794.18,17697644.92,17530484.78,16922453.55,15401893.37,10993622.46,17699793.79,17663663.83,17496060.98,16740178.85,15144017.51,10538544.76,6624285.063,17514009.38,16036399.86,17702704.82,14714122886.0,24.90879962,19458,3105,24299,22882,21252,17985,12634,4596,2447,1486,613,143,12406,4455,2380,602,136,9,351378243.3,351716468.2,0.000181631,351623869.9,351623869.9,351206720.6,221751905.2,129205852.7,120153910.7,351623869.9,352259480.7,350790246.0,352260101.0,352223591.2,351807002.4,352147486.2,332295336.9,244531800.6,352260108.3,7275.656726,6581.054405,6296.519563,5982.877492,5756.497504,4579.182069,4450.325375,128853000000.0,116567000000.0,111462000000.0,105834000000.0,101772000000.0,80711539192.0,77996897941.0,7344.624634,6814.541444,6545.257818,6263.211287,5938.113263,5504.454354,4987.45602,4976.415689,130005000000.0,120636000000.0,115850000000.0,110823000000.0,105017000000.0,87902319359.0,87112047137.0,9964.910695
2019-05-16,4,2,106182,17955916,12255761,6073675,2295901,544671,1238,111000000000.0,80552297854.0,12063471617,15930993.66,17654704.04,17440577.03,16585745.85,10118820.09,17699460.3,17531948.19,16920456.22,15396435.82,10987126.89,17701607.39,17664256.74,17491477.4,16720972.76,15108903.03,10490345.94,6579187.014,17515008.21,16034633.93,17704529.82,14084106208.0,24.9121095,19979,3231,24942,23473,21803,18482,13010,4797,2455,1477,657,146,13016,4800,2460,662,147,8,356441887.5,356439650.4,0.000186826,356246055.7,356246055.7,355862813.2,227287937.8,136435782.1,103255374.1,356246055.7,356815371.9,355373893.0,356816015.0,356778754.6,356359522.1,356700020.0,336242874.1,242234085.3,356816022.4,7640.054602,6825.344341,6499.207873,6132.334219,5861.575575,4626.464265,4459.001198,135240000000.0,120852000000.0,115036000000.0,108474000000.0,103621000000.0,81550459579.0,78159987941.0,7627.157469,7065.029025,6764.853194,6446.926702,6083.539707,5609.857052,5050.916755,5008.413773,134875000000.0,124996000000.0,119685000000.0,114041000000.0,107572000000.0,89025362540.0,87684225773.0,9758.883061
2019-05-17,4,2,106061,17823221,12121674,5930110,2224932,524624,1170,103000000000.0,80542927583.0,12078960264,15932395.57,17656666.74,17442508.41,16586578.08,10123728.17,17701345.88,17533803.99,16921593.66,15397317.02,10996098.95,17703474.8,17664329.53,17483881.16,16695948.33,15059537.71,10432028.59,6502264.096,17517116.06,16038494.31,17706417.32,13128757738.0,24.86374821,20363,3326,25393,23896,22204,18836,13270,4944,2482,1497,658,148,13029,4799,2414,646,142,9,358208087.6,358552392.4,0.000190578,358499846.6,358499846.6,358033166.6,232249331.5,132642447.4,117297960.8,358499846.6,359102667.3,357621446.5,359103322.9,359065511.8,358638596.4,358973771.5,337761078.9,257056007.1,359103330.5,7763.584986,7041.359947,6672.436914,6261.337513,5950.319402,4670.52445,4465.974148,137280000000.0,124695000000.0,118117000000.0,110798000000.0,105210000000.0,82337457893.0,78295502941.0,7710.076046,7212.462511,6912.994528,6583.020654,6199.176706,5698.721999,5106.857279,5036.946106,136425000000.0,127638000000.0,122331000000.0,116468000000.0,109633000000.0,90025355361.0,88200054372.0,9291.780636
2019-05-18,4,2,106056,17756371,12055700,5900910,2213635,522152,1170,102000000000.0,80575393288.0,12093836091,15934311.36,17658758.97,17445403.59,16591885.93,10132030.56,17703257.02,17536459.62,16926051.4,15404807.92,11002357.6,17705385.04,17666264.54,17485826.8,16698661.08,15062869.13,10434554.76,6511935.369,17520036.19,16043630.37,17708329.82,13041153690.0,24.86802465,20642,3386,25751,24174,22501,19094,13469,5022,2490,1484,657,146,13474,5024,2497,661,147,9,358502890.8,358541516.6,0.000193423,358387824.9,358387824.9,357909113.6,232777024.0,133682345.2,111724236.0,358387824.9,358967297.2,357501308.5,358967961.6,358929455.2,358488841.1,358841306.8,337801678.6,253723896.1,358967969.2,7841.509,7191.591716,6787.571082,6365.657195,6021.133213,4709.899796,4471.227766,138739000000.0,127309000000.0,120185000000.0,112646000000.0,106476000000.0,83041866514.0,78400282941.0,7587.841183,7236.264138,6970.378119,6655.435016,6272.995722,5763.218056,5151.144688,5059.895612,134324000000.0,128089000000.0,123370000000.0,117769000000.0,110955000000.0,90819368126.0,88617198110.0,9213.432694
2019-05-19,4,2,106063,17986263,12280523,6134526,2341653,557258,1270,116000000000.0,80784272686.0,12111630890,15936615.87,17660871.92,17447511.39,16593193.71,10132246.35,17705297.29,17538550.59,16927544.15,15405629.34,11003093.88,17707454.9,17671401.87,17504246.87,16745033.63,15146695.99,10548167.58,6640916.556,17521811.68,16043864.55,17710367.32,14728411724.0,24.86563986,20940,3491,26106,24450,22816,19380,13698,5117,2549,1479,655,144,13449,4973,2473,647,138,8,357585888.7,357783319.7,0.000193488,357670903.5,357670903.5,357192040.3,229760405.6,132594572.7,101805206.9,357670903.5,358950551.2,357478585.6,358951221.1,358911943.4,358450243.7,358813302.0,337312332.3,243953804.9,358951228.7,7740.443702,7325.871558,6894.479072,6467.799791,6088.662817,4748.966201,4476.072132,136975000000.0,129709000000.0,122086000000.0,114471000000.0,107678000000.0,83739742536.0,78497177941.0,7492.112508,7247.971596,7014.415057,6716.884553,6339.296331,5823.509707,5193.709252,5082.191727,132640000000.0,128304000000.0,124156000000.0,118864000000.0,112137000000.0,91580766777.0,89021703601.0,9937.432729
2019-05-20,4,2,106111,17955581,12252704,6091614,2313591,548381,1244,112000000000.0,80907960112.0,12129188456,15939024.95,17662815.41,17448781.84,16592922.72,10128380.03,17707312.27,17540095.89,16927940.02,15404368.47,11002228.89,17709459.63,17672670.29,17501807.29,16733490.14,15125215.04,10514964.91,6608081.252,17523349.07,16044531.92,17712379.82,14298333121.0,24.86057462,20922,3240,26157,24425,22813,19345,13597,4908,2427,1473,648,138,13345,4757,2357,641,133,8,357817845.1,357966106.3,0.000196335,357843173.9,357843173.9,357345916.7,229414883.2,131665452.4,88950415.17,357843173.9,359042705.7,357616538.3,359043382.6,359003589.6,358577612.8,358912688.3,337084848.3,244338113.3,359043390.2,7776.178729,7525.917728,7067.293851,6616.248575,6184.942026,4794.010687,4485.082185,137626000000.0,133240000000.0,125146000000.0,117107000000.0,109391000000.0,84543457722.0,78667732941.0,7717.651902,7415.38234,7168.323808,6855.155614,6457.324354,5915.479157,5252.620568,5112.903557,136626000000.0,131267000000.0,126882000000.0,121315000000.0,114231000000.0,92630612980.0,89574701575.0,9734.729571
2019-05-21,4,2,106136,17978217,12268553,6107884,2318907,549337,1246,112000000000.0,81048500887.0,12146098255,15941974.89,17664735.39,17450110.35,16592382.86,10123184.54,17709222.59,17541612.53,16927974.88,15401440.71,10999853.04,17711371.64,17674621.55,17503234.67,16733283.77,15122106.7,10510447.7,6605201.866,17524653.71,16043658.37,17714292.32,14292649509.0,24.85477636,21183,3292,26493,24683,23097,19578,13765,4958,2458,1487,667,150,13511,4811,2389,658,143,8,358316111.2,358532783.3,0.000198204,358435329.2,358435329.2,357912059.1,229739869.8,133511390.2,93917764.16,358435329.2,358960491.4,357540961.9,358961175.3,358920848.3,358494729.4,358828865.9,336662702.2,246758723.6,358961183.0,7733.104444,7686.579523,7228.800606,6750.450962,6273.91411,4837.105122,4493.066579,136925000000.0,136082000000.0,128003000000.0,119486000000.0,110964000000.0,85311697430.0,78818797941.0,7804.051839,7517.467681,7276.127529,6961.983814,6555.358377,5996.317297,5306.565739,5141.400554,138120000000.0,133056000000.0,128779000000.0,123200000000.0,115965000000.0,93590600842.0,90087490614.0,9801.080173
2019-05-22,4,2,106157,17881269,12164320,6021399,2272873,536884,1204,108000000000.0,81082184058.0,12163439257,15943615.42,17666970.64,17452520.69,16594390.89,10127053.68,17711307.26,17543982.22,16930148.41,15403222.75,10997575.29,17713447.52,17675799.15,17499636.53,16719149.5,15092029.11,10469057.93,6546296.115,17527050.46,16045821.45,17716379.82,13730552477.0,24.87477291,21531,3400,26917,25014,23460,19904,14022,5096,2547,1530,668,155,13765,4945,2474,653,148,7,359365227.5,359664999.0,0.000200628,359622478.3,359622478.3,358485006.6,227013895.5,134130239.6,114310294.9,359622478.3,360253787.7,358764080.5,360254484.7,360213629.2,359766267.9,360119285.2,337918251.4,238144000.1,360254492.4,7749.594909,7756.589948,7380.03716,6880.639898,6362.154133,4879.931861,4500.731199,137224000000.0,137252000000.0,130649000000.0,121807000000.0,112540000000.0,86077469066.0,78966237941.0,7855.489735,7597.630925,7367.092595,7056.87731,6645.874968,6073.260365,5359.076626,5169.430056,139086000000.0,134504000000.0,130411000000.0,124897000000.0,117582000000.0,94529737459.0,90594251902.0,9534.668828
2019-05-23,4,2,106181,17960978,12236181,6084244,2310961,546877,1247,111000000000.0,81228025360.0,12180307195,15945900.75,17668956.3,17454387.03,16595404.89,10123229.24,17713278.71,17545868.91,16931454.09,15403052.48,10996427.83,17715430.37,17678571.6,17506155.56,16732433.29,15118466.98,10496394.58,6599320.648,17529046.08,16046985.87,17718354.82,14140666120.0,24.87752111,21869,3493,27356,25359,23824,20220,14261,5216,2603,1581,673,150,14269,5217,2607,676,151,7,359614763.0,359669631.9,0.000204041,359550366.7,359550366.7,358382990.3,227025577.2,134126725.1,115011364.4,359550366.7,360228410.5,358668748.0,360229118.6,360187620.3,359732832.8,360098093.1,337889027.4,239333105.3,360229126.5,7814.079988,7827.794494,7502.032883,6991.39441,6438.316168,4920.275384,4507.119234,138382000000.0,138560000000.0,132837000000.0,123784000000.0,113904000000.0,86799895941.0,79091357941.0,7792.258774,7610.024731,7406.91983,7114.869648,6711.67638,6135.712776,5404.754254,5194.269527,138028000000.0,134760000000.0,131144000000.0,125946000000.0,118764000000.0,95349208004.0,91045184719.0,9691.516095
2019-05-24,4,2,106009,17987915,12250693,6102819,2319571,549719,1252,113000000000.0,81387951552.0,12197122844,15948852.13,17671074.13,17456381.36,16597955.32,10129371.23,17715185.73,17547783.88,16933911.32,15405047.59,11008153.98,17717345.31,17680872.21,17509421.12,16738774.2,15127410.15,10513641.13,6621391.931,17531342.91,16051398.03,17720267.32,14294080391.0,24.81991257,22285,3652,27840,25763,24262,20621,14588,5404,2745,1643,690,161,14595,5405,2749,695,162,7,359805495.2,359872399.7,0.000207557,359751442.6,359751442.6,358581616.4,226862105.0,133438533.2,101203290.2,359751442.6,360362546.2,358739407.0,360363262.4,360321041.3,359841694.5,360229612.9,337752934.3,238400605.8,360363270.2,7926.311515,7833.377608,7623.000297,7097.910394,6515.112404,4962.553861,4514.672988,140427000000.0,138701000000.0,134995000000.0,125700000000.0,115286000000.0,87557717527.0,79237622941.0,7815.443447,7655.804378,7467.572225,7186.00709,6785.878729,6203.402973,5453.408879,5220.812246,138517000000.0,135621000000.0,132258000000.0,127236000000.0,120102000000.0,96223382103.0,91527272433.0,9814.516269
2019-05-25,4,2,106012,18004507,12262483,6129842,2334501,554220,1263,114000000000.0,81495286144.0,12212255519,15950794.94,17672868.84,17457994.07,16598283.52,10125603.22,17716933.32,17549581.79,16934918.5,15403980.22,11003426.1,17719097.5,17682965.04,17512563.33,16743914.0,15133576.16,10521327.8,6634386.258,17532760.09,16049707.51,17722017.32,14426661721.0,24.83812543,22483,3660,28121,25968,24488,20803,14730,5436,2748,1644,686,163,14469,5280,2662,671,156,7,361566651.9,361694327.2,0.000208999,361589566.4,361589566.4,360322007.6,228267606.8,128762923.7,94213057.42,361589566.4,362198353.4,360569071.7,362199079.4,362156308.3,361675444.3,362054721.0,339070034.6,237473494.1,362199087.2,7888.014353,7832.096541,7737.786806,7206.575473,6599.283841,5006.225687,4522.481996,139778000000.0,138702000000.0,137043000000.0,127635000000.0,116790000000.0,88338608807.0,79387492941.0,7869.377259,7714.248106,7535.528579,7261.36307,6862.741061,6272.9654,5503.385829,5248.239436,139464000000.0,136664000000.0,133471000000.0,128581000000.0,121473000000.0,97117117111.0,92023090618.0,9860.796334
