date,AdrBal1in1BCnt,AdrBal1in10KCnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,CapRealUSD,RevAllTimeUSD,SplyAct4yr,SplyAct3yr,SplyAct180d,SplyActEver,SplyAdrBal1in1B,SplyAdrBal1in100M,SplyAdrBal1in10M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD1K,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyFF,VelCur1yr,total_balance,usdc_AdrBal1in10BCnt,usdc_AdrBal1in1BCnt,usdc_AdrBalCnt,usdc_AdrBalNtv0.001Cnt,usdc_AdrBalNtv0.01Cnt,usdc_AdrBalNtv0.1Cnt,usdc_AdrBalNtv1Cnt,usdc_AdrBalNtv10Cnt,usdc_AdrBalNtv100KCnt,usdc_AdrBalUSD1Cnt,usdc_AdrBalUSD10Cnt,usdc_AdrBalUSD100Cnt,usdc_AdrBalUSD10KCnt,usdc_AdrBalUSD10MCnt,usdc_CapAct1yrUSD,usdc_CapMrktFFUSD,usdc_CapRealUSD,usdc_SER,usdc_SplyAct10yr,usdc_SplyAct5yr,usdc_SplyAct4yr,usdc_SplyAct3yr,usdc_SplyAct2yr,usdc_SplyAct1yr,usdc_SplyAct180d,usdc_SplyAct90d,usdc_SplyAct7d,usdc_SplyActEver,usdc_SplyActPct1yr,usdc_SplyAdrBal1in1B,usdc_SplyAdrBal1in100M,usdc_SplyAdrBal1in10M,usdc_SplyAdrBal1in1M,usdc_SplyAdrBal1in100K,usdc_SplyAdrBal1in10K,usdc_SplyAdrBalNtv0.001,usdc_SplyAdrBalNtv0.01,usdc_SplyAdrBalNtv0.1,usdc_SplyAdrBalNtv1,usdc_SplyAdrBalNtv10,usdc_SplyAdrBalNtv100,usdc_SplyAdrBalNtv1K,usdc_SplyAdrBalNtv10K,usdc_SplyAdrBalNtv100K,usdc_SplyAdrBalUSD1,usdc_SplyAdrBalUSD10,usdc_SplyAdrBalUSD1K,usdc_SplyAdrBalUSD10K,usdc_SplyAdrBalUSD100K,usdc_SplyAdrBalUSD10M,usdc_SplyAdrTop1Pct,usdc_SplyCur,usdc_SplyFF,SME_100_market-cap,SME_100_volume,EMA200_market-cap,EMA100_volume,EMA200_volume,EURUSD_Close,BND_Close,MBB_Close,QQQ_Close,UUP_Close,price_180d
2021-02-17,6541011,1044,8739524,3189995,256000000000.0,22982992481,14000346.17,12064362.27,6524698.127,16869165.04,18562902.94,18288335.93,17251996.61,18625079.42,18590788.59,18410772.52,17668471.44,18628731.89,18628119.12,18621611.13,18561693.19,18442950.75,16955754.26,18631385.97,14550638.09,11.25531436,18625079.42,464949,218574,656326,612020,591758,544917,443398,208460,3600,439868,204531,130391,14958,86,7163155357.0,7184983110.0,7185821256.0,0.003745973,7186218536.0,7186218536.0,7186218536.0,7186218536.0,7184617630.0,7164383922.0,7077785099.0,6890530464.0,3892509300.0,7186218536.0,98.60433118,7265090369.0,7263070305.0,7239785059.0,7143879692.0,6832138443.0,6029570448.0,7265790280.0,7265790186.0,7265788137.0,7265740833.0,7265002926.0,7261963047.0,7231069955.0,7120836513.0,6748827756.0,7265737303.0,7264963636.0,7228587950.0,7117376491.0,6739927700.0,4612627310.0,6942183066.0,7265790292.0,7186215419.0,525771000000.0,47033749416,436408000000.0,49746039761,41475552176,1.209248304,81.66519165,104.7630539,328.936615,24.27632904,46531.88992
2021-02-18,6552060,1054,8755545,3190540,259000000000.0,23035514189,14002549.61,12067010.27,6536595.027,16870130.52,18563533.27,18288581.76,17251595.99,18625901.3,18591490.22,18410954.91,17668246.49,18629585.4,18628964.45,18622334.65,18561810.23,18444115.71,16958556.24,18632239.87,14551622.57,11.2425627,18625901.3,468539,222085,661267,616879,596495,549486,447516,212015,3698,447594,212034,137361,15632,84,7237409676.0,7259164909.0,7258530476.0,0.003801453,7258247566.0,7258247566.0,7258247566.0,7258247566.0,7256646090.0,7236305783.0,7148967976.0,6960807675.0,3892992774.0,7258247566.0,98.56615988,7340869076.0,7338815216.0,7314936759.0,7215393763.0,6896076794.0,6069965447.0,7341572180.0,7341572084.0,7341570029.0,7341522500.0,7340781738.0,7337703631.0,7306191652.0,7191809162.0,6815292523.0,7341522578.0,7340781928.0,7306237650.0,7192039149.0,6816792404.0,4644365091.0,7006644243.0,7341572191.0,7258057699.0,532643000000.0,47423519267,441733000000.0,50116984303,41744240603,1.204800487,81.61804962,104.7916565,327.4984741,24.19702721,45883.55875
2021-02-19,6564953,1053,8775875,3194288,266000000000.0,23087352578,14004365.34,12070066.84,6554397.745,16870861.25,18564254.19,18288597.02,17250361.25,18626837.65,18592324.07,18411210.02,17667270.33,18630543.51,18629964.12,18623811.74,18565908.43,18444907.54,16960754.2,18633196.08,14554362.23,11.24562995,18626837.65,470583,224651,665518,621086,600587,553481,451037,215270,3802,451083,215279,140481,15988,93,7411559490.0,7433537396.0,7433176889.0,0.003854212,7433237858.0,7433237858.0,7433237858.0,7433237858.0,7431635221.0,7411260718.0,7322195050.0,7149225725.0,4079414475.0,7433237858.0,98.45562953,7526804707.0,7524685249.0,7499849897.0,7395193786.0,7061176128.0,6200791461.0,7527513401.0,7527513305.0,7527511245.0,7527463488.0,7526722743.0,7523628759.0,7491538323.0,7373239375.0,6987900828.0,7527463534.0,7526722833.0,7491563323.0,7373339373.0,6988700819.0,4803064759.0,7177476482.0,7527513412.0,7433237739.0,539450000000.0,47789196815,446929000000.0,50282717458,41910830335,1.209189773,81.33517456,104.6962738,326.0700989,24.13755035,44505.94503
2021-02-20,6563028,1060,8777698,3195853,268000000000.0,23149711898,14006654.13,12070744.36,6574651.757,16872014.89,18564959.39,18289401.29,17250343.03,18627743.58,18593089.38,18412043.49,17667487.14,18631455.92,18630874.94,18624697.92,18566642.34,18446304.67,16962903.01,18634108.56,14555935.69,11.23978879,18627743.58,472551,227823,669759,625266,604684,557449,454477,218876,3936,454529,218890,143760,16597,96,7599392405.0,7621795577.0,7621299201.0,0.00387489,7621232271.0,7621232271.0,7621232271.0,7621232271.0,7619629306.0,7598830927.0,7510318050.0,6554277705.0,4162498874.0,7621232271.0,98.4853374,7714987835.0,7712820865.0,7687235431.0,7577585865.0,7228618011.0,6332208958.0,7715697703.0,7715697607.0,7715695541.0,7715647544.0,7714909263.0,7711795770.0,7679209131.0,7556492048.0,7158643966.0,7715647596.0,7714909403.0,7679248130.0,7556662042.0,7159343951.0,4939367180.0,7345314647.0,7715697715.0,7621232444.0,546980000000.0,48263263029,452872000000.0,50700826720,42204227398,1.209189773,81.33517456,104.6962738,326.0700989,24.13755035,45114.347
2021-02-21,6524128,1059,8738818,3166262,271000000000.0,23208926731,14006946.98,12072532.88,6583220.449,16872798.45,18565815.54,18291517.39,17264646.51,18628604.34,18593951.44,18413346.5,17675910.96,18632337.08,18631771.16,18625729.37,18568691.82,18450067.79,16989890.05,18634989.28,14556140.06,11.24689165,18628604.34,475053,230480,673968,629433,608776,561355,457875,221713,3967,457899,221719,145552,16607,98,7719802631.0,7742310426.0,7742136521.0,0.003904327,7742253894.0,7742253894.0,7742253894.0,7742253894.0,7740612063.0,7719746436.0,7626661780.0,6673586045.0,4258646998.0,7742253894.0,98.45804267,7839931981.0,7837702214.0,7811488920.0,7698886173.0,7347139226.0,6441522554.0,7840645838.0,7840645741.0,7840643666.0,7840595436.0,7839854715.0,7836696805.0,7803723871.0,7679057598.0,7280709272.0,7840595460.0,7839854775.0,7803735871.0,7679077598.0,7280809272.0,5042773627.0,7467849740.0,7840645849.0,7742254067.0,554470000000.0,48756769621,458819000000.0,51228568527,42553954369,1.209189773,81.33517456,104.6962738,326.0700989,24.13755035,45867.7378
2021-02-22,6540050,1056,8760161,3170085,273000000000.0,23266204598,14007643.4,12048475.02,6594333.463,16873670.49,18566562.0,18291419.49,17263346.32,18629404.75,18594776.41,18413532.6,17675176.27,18633166.42,18632563.61,18626106.36,18566784.16,18450613.41,16992182.48,18635820.53,14552927.73,11.25128022,18629404.75,477862,231911,678662,634089,613378,565842,462022,225534,4075,462118,225570,149070,17192,98,7836643934.0,7859153527.0,7857415897.0,0.003987148,7856642124.0,7856642124.0,7856642124.0,7856642124.0,7854998595.0,7834114742.0,7741121307.0,6708313963.0,4270033826.0,7856642124.0,97.91480095,8000216562.0,7997932718.0,7970615606.0,7852790270.0,7485226787.0,6541928171.0,8000950474.0,8000950377.0,8000948295.0,8000899911.0,8000158422.0,7996980582.0,7963484159.0,7834478784.0,7421858669.0,8000900007.0,8000158782.0,7963599144.0,7834878734.0,7424458318.0,5174574422.0,7608165351.0,8000950485.0,7856617070.0,562197000000.0,49120739299,464954000000.0,51426483452,42739718726,1.212635636,81.10887909,104.5722427,317.6183777,24.06816292,47919.40983
2021-02-23,6554737,1054,8779953,3171136,275000000000.0,23318228923,14008419.86,12046403.83,6611733.194,16874224.43,18567129.07,18291399.73,17262938.25,18630172.75,18595403.76,18413594.42,17675276.74,18633956.49,18633266.12,18625954.77,18560973.07,18451672.34,16995193.45,18636614.28,14552770.47,11.2643591,18630172.75,480795,234711,683068,638410,617636,569965,465715,228529,4159,465803,228554,151487,17410,100,7936581351.0,7958714577.0,7957887074.0,0.004034359,7957129217.0,7957129217.0,7957129217.0,7957129217.0,7955484036.0,7935000625.0,7841415872.0,7602743065.0,5210187178.0,7957129217.0,97.83708254,8109683397.0,8107361885.0,8079315313.0,7959829145.0,7585197367.0,6623544301.0,8110422355.0,8110422258.0,8110420170.0,8110371585.0,8109626731.0,8106432429.0,8072367065.0,7941826419.0,7526183130.0,8110371673.0,8109626981.0,8072440060.0,7942036407.0,7528082911.0,5175461020.0,7710531871.0,8110422367.0,7957129443.0,569335000000.0,49915093217,470398000000.0,52418671898,43324716549,1.216679692,81.08999634,104.4768219,316.6727905,24.08798599,47710.72539
2021-02-24,6566264,1053,8793782,3173943,277000000000.0,23365694603,14006077.0,12050310.17,6630763.307,16874734.29,18568033.4,18291814.53,17262603.12,18631159.06,18596334.77,18414101.14,17674983.33,18634950.11,18634271.7,18627074.11,18562821.7,18452541.16,16996115.87,18637607.4,14555660.98,11.26221202,18631159.06,479232,235650,684190,639428,618590,570823,466247,230191,4169,466351,230232,152970,17473,101,8173658941.0,8195888556.0,8194226900.0,0.004035184,8192455127.0,8192455127.0,8192455127.0,8192455127.0,8190809749.0,8170235049.0,8076721737.0,7838473326.0,5505031170.0,8192455127.0,97.42458942,8385475574.0,8383082151.0,8353991189.0,8233999594.0,7852784406.0,6886465386.0,8386214493.0,8386214395.0,8386212302.0,8386163556.0,8385424938.0,8382210130.0,8347465208.0,8217909953.0,7800856058.0,8386163660.0,8385425348.0,8347593187.0,8218389867.0,7802855760.0,5411480260.0,7985587331.0,8386214504.0,8192455353.0,575414000000.0,50890146071,474714000000.0,53691371464,44054719370,1.215214491,81.04285431,104.5054398,319.2831116,24.04833603,47981.71641
2021-02-25,6574388,1065,8806547,3175428,279000000000.0,23424178709,14006797.28,12051301.59,6653737.494,16875638.19,18568861.08,18292334.71,17262164.97,18632132.14,18597221.68,18414707.15,17674860.27,18635923.54,18635214.29,18627702.51,18561548.73,18453534.84,16998966.6,18638582.4,14556322.58,11.28187929,18632132.14,481823,238257,688054,643206,622280,574361,469437,232937,4265,465818,228746,150353,17263,100,8301297269.0,8323581823.0,8326052472.0,0.004076315,8326841691.0,8326841691.0,8326841691.0,8326841691.0,8325193714.0,8304359407.0,8209581102.0,7966785309.0,5618871571.0,8326841691.0,98.11690718,8462997291.0,8460559308.0,8430914127.0,8308975419.0,7920459849.0,6929831060.0,8463739466.0,8463739368.0,8463737268.0,8463688359.0,8462947793.0,8459701028.0,8424493758.0,8293219434.0,7870103368.0,8463684740.0,8462905883.0,8421602742.0,8288649373.0,7857003241.0,5416496482.0,8052702767.0,8463739478.0,8326652181.0,581606000000.0,51375488335,479235000000.0,54076504415,44344130973,1.217137218,80.33570099,103.9043961,308.1520996,24.12763786,48711.19337
2021-02-26,6578519,1068,8816140,3175264,281000000000.0,23477991949,14007453.57,12049381.36,6665494.683,16876211.15,18569558.27,18292748.84,17262675.99,18632985.8,18597970.14,18415162.75,17675453.57,18636791.21,18636061.16,18628310.63,18560914.87,18454760.39,17002534.5,18639451.13,14557199.63,11.27290324,18632985.8,479344,237418,689005,644082,623085,575060,469732,233012,4284,466156,228834,150412,17197,102,8586410962.0,8608987207.0,8609184585.0,0.004036822,8609152689.0,8609152689.0,8609152689.0,8609152689.0,8607500912.0,8586576234.0,8491588213.0,8246674977.0,5898018923.0,8609152689.0,97.39295259,8815674257.0,8813113456.0,8782477371.0,8660643714.0,8268334031.0,7278534729.0,8816424592.0,8816424493.0,8816422389.0,8816373294.0,8815632659.0,8812378184.0,8776902735.0,8647714951.0,8226630746.0,8816369718.0,8815590879.0,8774091735.0,8643654950.0,8215130740.0,5754551385.0,8409394903.0,8816424603.0,8609152913.0,587090000000.0,51663318304,483181000000.0,54200838610,44503446896,1.216042042,81.03344727,104.1333771,309.4425659,24.30606842,47237.29234
2021-02-27,6579450,1067,8810926,3177642,281000000000.0,23524863182,14010670.03,12052075.71,6670275.475,16878417.04,18570716.05,18293784.33,17262976.83,18633972.49,18599047.98,18416338.35,17675910.2,18637772.18,18637036.05,18629226.11,18561654.7,18455701.09,17002261.94,18640432.38,14559864.52,11.25347966,18633972.49,479062,236965,689772,644771,623736,575559,469837,232684,4231,466198,228452,149882,16851,100,8706230927.0,8728445045.0,8730028887.0,0.004030342,8730754271.0,8730754271.0,8730754271.0,8730754271.0,8729102223.0,8708534500.0,8613052022.0,8367920469.0,5990281089.0,8730754271.0,98.22136682,8865479185.0,8862902358.0,8832093238.0,8711595109.0,8325534395.0,7340613049.0,8866232237.0,8866232138.0,8866230027.0,8866180771.0,8865438687.0,8862181724.0,8826684140.0,8699497907.0,8285783662.0,8866177132.0,8865396367.0,8823796130.0,8695247861.0,8273783572.0,5822518525.0,8470498737.0,8866232249.0,8730754495.0,592473000000.0,52005991702,487021000000.0,54599974429,44800499141,1.216042042,81.03344727,104.1333771,309.4425659,24.30606842,47879.85804
2021-02-28,6576834,1068,8804744,3177583,281000000000.0,23574631598,14011524.77,12047604.93,6651900.66,16879169.4,18571703.78,18294747.51,17264136.28,18634801.09,18599987.78,18417365.9,17677124.11,18638589.84,18637846.59,18630014.64,18562117.77,18456260.1,17001422.98,18641251.13,14560077.93,11.24925939,18634801.09,477886,235931,690584,645460,624390,576109,470066,232618,4242,466409,228372,149531,16961,98,8877152012.0,8899390274.0,8901171765.0,0.004064636,8902329417.0,8902329417.0,8902329417.0,8902329417.0,8900682194.0,8880084034.0,8783334716.0,8544973927.0,6143430714.0,8902329417.0,98.22566888,9039729813.0,9037049826.0,9005366714.0,8884991992.0,8488054474.0,7501013101.0,9040492290.0,9040492192.0,9040490076.0,9040440662.0,9039697998.0,9036431018.0,9000734205.0,8875027635.0,8455930574.0,9040437005.0,9039655538.0,8997994194.0,8870807584.0,8444130447.0,5984733917.0,8641755060.0,9040492302.0,8902329641.0,597864000000.0,52210021369,490828000000.0,54528485119,44862083868,1.216042042,81.03344727,104.1333771,309.4425659,24.30606842,46523.03213
2021-03-01,6597668,1066,8831861,3183301,283000000000.0,23615519703,14012411.86,12043184.76,6650817.288,16880301.84,18572274.22,18294403.25,17262111.75,18635632.58,18600643.8,18417342.93,17675704.2,18639405.82,18638726.66,18631560.84,18567161.09,18456214.06,17000877.1,18642063.63,14560338.97,11.25648922,18635632.58,478283,235862,691181,645970,624856,576459,469963,231952,4196,470041,231972,152776,17135,107,8831094618.0,8823784734.0,8852541692.0,0.003982568,8851960423.0,8851960423.0,8851960423.0,8851960423.0,8849666574.0,8829785175.0,8731167802.0,8489821209.0,6094065183.0,8851960423.0,98.16898418,8993716090.0,8991064808.0,8960198789.0,8841584695.0,8454324091.0,7471905369.0,8994475432.0,8994475333.0,8994473212.0,8994423590.0,8993678894.0,8990384185.0,8955372578.0,8830781162.0,8419562530.0,8994423668.0,8993679094.0,8955417576.0,8830971154.0,8421362388.0,5998579899.0,8606671033.0,8994475443.0,8822476375.0,602792000000.0,52519504547,494286000000.0,54630487174,45009521729,1.208956003,80.92860413,104.3971786,318.7512512,24.3258934,48178.02976
2021-03-02,6604117,1063,8841998,3185723,284000000000.0,23662024281,14012365.32,12041251.78,6657698.591,16880870.21,18573020.49,18294852.12,17262044.16,18636512.11,18601438.65,18417967.75,17675765.23,18640298.53,18639600.14,18632205.33,18566549.17,18457280.47,17002559.15,18642957.38,14559457.81,11.25346709,18636512.11,481154,237824,694101,648814,627653,579029,472069,233546,4159,472127,233564,153563,16969,102,8733026499.0,8755254532.0,8754876636.0,0.004015575,8754415981.0,8754415981.0,8754415981.0,8754415981.0,8752118346.0,8732190300.0,8630799583.0,8393653794.0,6020139307.0,8754415981.0,98.13680968,8897218066.0,8894570367.0,8863781712.0,8744787341.0,8363570679.0,7398509000.0,8897976526.0,8897976427.0,8897974296.0,8897924460.0,8897177555.0,8893846886.0,8858579995.0,8733245129.0,8326068841.0,8897924518.0,8897177735.0,8858615994.0,8733375125.0,8327068806.0,5886220860.0,8515548367.0,8897976538.0,8754416205.0,608607000000.0,52839671430,498603000000.0,54800548204,45190706281,1.205109596,80.91917419,104.4449615,313.638855,24.23667908,48002.27066
2021-03-03,6618897,1060,8861147,3187830,285000000000.0,23711527404,14012644.53,12041529.11,6655081.949,16881476.9,18573728.22,18294989.44,17261113.59,18637442.25,18602214.24,18418222.5,17675287.86,18641251.7,18640606.26,18633634.8,18570988.84,18458214.54,17004976.69,18643907.38,14559085.53,11.25253033,18637442.25,485284,241189,698512,653072,631828,582958,475629,236684,4157,475726,236722,155951,17135,97,8650411637.0,8672691573.0,8670997781.0,0.004080713,8669512659.0,8669512659.0,8669512659.0,8669512659.0,8667214754.0,8647230336.0,8544403530.0,8304812568.0,5176369706.0,8669512659.0,97.93962855,8828384844.0,8825724786.0,8794695287.0,8673187786.0,8289256830.0,7330312157.0,8829143476.0,8829143377.0,8829141236.0,8829091228.0,8828342298.0,8824974957.0,8789238173.0,8660879383.0,8249243117.0,8829091325.0,8828342678.0,8789332158.0,8661289311.0,8251142912.0,5808231160.0,8441711430.0,8829143488.0,8669502079.0,614240000000.0,53044564491,502651000000.0,54774785614,45273381218,1.208546758,80.66419983,104.4449615,304.5370483,24.30606842,47915.57309
2021-03-04,6629955,1059,8877371,3192971,286000000000.0,23766460501,14013609.54,12037138.15,6648029.734,16882348.77,18574300.1,18295117.28,17259515.3,18638219.79,18602857.01,18418627.76,17674498.55,18642049.44,18641350.91,18633883.54,18567881.72,18459090.81,17005704.37,18644707.38,14559580.61,11.24732035,18638219.79,487962,243344,701993,656430,635067,585921,478205,238793,4205,478255,238808,157275,17298,95,8634247151.0,8656611493.0,8656515397.0,0.004125713,8656008820.0,8656008820.0,8656008820.0,8656008820.0,8653743096.0,8633646259.0,8530368165.0,8290296363.0,5105816558.0,8656008820.0,97.87924692,8819951477.0,8817267458.0,8785942888.0,8663734046.0,8275932299.0,7301942211.0,8820711764.0,8820711664.0,8820709511.0,8820659325.0,8819908506.0,8816508257.0,8780379462.0,8651120734.0,8234493251.0,8820659375.0,8819908656.0,8780410462.0,8651200732.0,8234993241.0,5794076623.0,8427363637.0,8820711776.0,8656009044.0,620264000000.0,53302790334,507032000000.0,54862656555,45412076610,1.205066085,80.40925598,104.2060242,299.5526428,24.46467209,47046.54935
2021-03-05,6633893,1056,8882743,3196709,287000000000.0,23810657547,14014550.92,12037890.68,6662914.883,16883411.26,18575200.11,18295778.23,17259408.59,18639147.53,18603777.46,18419549.96,17674489.99,18642980.62,18642286.17,18634874.2,18569166.95,18459965.99,17006883.29,18645638.63,14560084.02,11.24429817,18639147.53,489006,244235,704330,658672,637210,587799,479651,239798,4241,479680,239806,157728,17356,104,8658789122.0,8681268437.0,8681374419.0,0.004140773,8681176914.0,8681176914.0,8681176914.0,8681176914.0,8678843028.0,8658698060.0,8555189786.0,8313187868.0,4923144656.0,8681176914.0,97.56920899,8873653338.0,8870932756.0,8839303608.0,8716990262.0,8327400284.0,7346562596.0,8874416568.0,8874416468.0,8874414303.0,8874363906.0,8873611358.0,8870187155.0,8833854297.0,8704996318.0,8287775519.0,8874363935.0,8873611438.0,8833869297.0,8705006318.0,8287975519.0,5859053436.0,8479811595.0,8874416580.0,8681177138.0,625807000000.0,53415990887,511027000000.0,54979229452,45564688662,1.196773529,80.3620224,104.2060242,304.064209,24.55388641,47956.53699
2021-03-06,6628475,1053,8871625,3199064,288000000000.0,23861645805,14014917.76,12038327.7,6667063.607,16884094.04,18576388.55,18297156.89,17260390.87,18640118.3,18604888.92,18421087.39,17675742.78,18643930.38,18643239.35,18635881.52,18570544.88,18460638.72,17004703.57,18646588.63,14555001.84,11.22180777,18640118.3,489174,244082,706584,660719,639114,589490,480934,240483,4208,481053,240537,158404,17277,105,8808828632.0,8831524864.0,8828504601.0,0.004172983,8826205657.0,8826205657.0,8826205657.0,8826205657.0,8823871332.0,8803523318.0,8699756341.0,8457155848.0,4951503000.0,8826205657.0,97.75873148,9004584092.0,9001771354.0,8969399787.0,8846125288.0,8455411400.0,7481305589.0,9005357551.0,9005357450.0,9005355277.0,9005304696.0,9004549606.0,9001111441.0,8964564233.0,8836032344.0,8422680737.0,9005304815.0,9004550146.0,8964727188.0,8836702121.0,8424680483.0,5997904084.0,8616804507.0,9005357563.0,8826205881.0,631439000000.0,53660210981,515011000000.0,55010692479,45674175464,1.196773529,80.3620224,104.2060242,304.064209,24.55388641,49678.56866
2021-03-07,6625962,1054,8861253,3201492,288000000000.0,23911993928,14015135.2,12038096.71,6667433.866,16884853.85,18577499.85,18298276.89,17260930.12,18641047.16,18605894.77,18422329.06,17676405.06,18644844.75,18644203.76,18637327.54,18575199.54,18461176.51,17003432.8,18647501.13,14555444.29,11.21462328,18641047.16,489875,245109,709437,663202,641515,591717,482726,241904,4166,478988,237484,154299,16656,97,8947959972.0,8970787988.0,8973119513.0,0.004177606,8974247971.0,8974247971.0,8974247971.0,8974247971.0,8971911290.0,8951411374.0,8847174766.0,8605422749.0,5029513951.0,8974247971.0,97.79651946,9152319384.0,9149414717.0,9116462295.0,8991797812.0,8600645217.0,7636176334.0,9153098099.0,9153097997.0,9153095817.0,9153045016.0,9152288470.0,9148822192.0,9111965917.0,8983098729.0,8572603762.0,9153041278.0,9152244270.0,9108987896.0,8978908684.0,8560303647.0,6093947365.0,8769572345.0,9153098110.0,8974248195.0,637424000000.0,53587609269,519006000000.0,54742733945,45632430301,1.196773529,80.3620224,104.2060242,304.064209,24.55388641,50048.3882
2021-03-08,6631077,1056,8865735,3203096,290000000000.0,23962176129,14017632.77,12038089.83,6683340.518,16885500.47,18578564.21,18299056.16,17261093.96,18642028.83,18606957.08,18423214.73,17676717.31,18645814.0,18645184.64,18638463.72,18577239.17,18461611.38,17003467.46,18648469.88,14557804.52,11.21909687,18642028.83,492254,246957,712099,665873,644124,594125,484837,243626,4217,481105,239222,155329,16778,91,8878084899.0,8907679938.0,8908465219.0,0.004209275,8909051134.0,8909051134.0,8909051134.0,8909051134.0,8906709028.0,8879451762.0,8762566699.0,8524445770.0,4973263856.0,8909051134.0,97.33781238,9121525204.0,9118604249.0,9085539140.0,8960738857.0,8566830603.0,7583392108.0,9122304615.0,9122304513.0,9122302323.0,9122251391.0,9121493123.0,9117996795.0,9080905344.0,8951639026.0,8538138976.0,9122247659.0,9121449083.0,9077956339.0,8947349006.0,8525738929.0,5997741945.0,8734399434.0,9122304627.0,8909051358.0,643794000000.0,53742269151,523344000000.0,54572508022,45637543679,1.192563176,79.99372101,104.0339737,295.454895,24.6926651,50790.73361
2021-03-09,6641699,1055,8881211,3206565,292000000000.0,24017414703,14017775.22,12036187.14,6686919.93,16886473.07,18579250.95,18299113.87,17260638.79,18642884.2,18607725.39,18423530.89,17676134.45,18646690.12,18646087.48,18639652.1,18580128.29,18462483.91,17005615.21,18649344.88,14557470.1,11.2055551,18642884.2,494938,249348,715889,669595,647690,597444,487768,246095,4175,487839,246115,161690,17114,102,8947700707.0,8977317066.0,8976583415.0,0.004240552,8976192216.0,8976192216.0,8976192216.0,8976192216.0,8973849709.0,8946579792.0,8829210281.0,8559056532.0,5042087005.0,8976192216.0,97.6869988,9157631478.0,9154658974.0,9121206098.0,8994322869.0,8602827456.0,7631269405.0,9158414006.0,9158413903.0,9158411704.0,9158360594.0,9157600095.0,9154059618.0,9116607423.0,8985319896.0,8575001428.0,9158360665.0,9157600295.0,9116652421.0,8985419891.0,8576401360.0,6116422169.0,8774310153.0,9158414018.0,8976192441.0,650248000000.0,54032946008,527830000000.0,54552635519,45716463112,1.185171127,80.25815582,104.1104355,307.1079712,24.55388641,50862.68495
2021-03-10,6640701,1058,8884340,3207207,294000000000.0,24071127380,14017230.11,12036016.73,6693124.602,16887569.74,18580015.96,18299938.81,17260877.8,18643792.88,18608557.71,18424380.11,17676707.91,18647622.0,18647032.44,18640707.72,18581979.05,18463931.7,17008454.19,18650276.13,14557537.53,11.19273043,18643792.88,497539,251931,719697,673344,651317,600849,490859,248797,4256,487093,244294,158413,16839,98,8992587268.0,9022193584.0,9023766000.0,0.00427475,9024908752.0,9024908752.0,9024908752.0,9024908752.0,9022575392.0,8995293749.0,8876313964.0,8606110673.0,5326842884.0,9024908752.0,97.65191514,9210804180.0,9207764889.0,9173883224.0,9045823187.0,8650224084.0,7661341207.0,9211589680.0,9211589577.0,9211587368.0,9211536126.0,9210773882.0,9207188668.0,9169388248.0,9037098124.0,8623873341.0,9211532360.0,9210728852.0,9166343236.0,9032428078.0,8611573241.0,6098552635.0,8820742404.0,9211589692.0,9024908976.0,657073000000.0,54367725240,532717000000.0,54609380395,45832898819,1.189790606,80.40925598,104.1008835,306.2312927,24.51423454,51982.76536
2021-03-11,6642482,1059,8892859,3208793,297000000000.0,24129521787,14027627.1,12045742.63,6708781.095,16888199.46,18580577.93,18300303.66,17260646.04,18644585.78,18609212.95,18424862.98,17676665.05,18648447.69,18647874.03,18641680.05,18583829.19,18465252.38,17011411.33,18651101.13,14567716.69,11.17893978,18644585.78,499666,254227,723548,677147,654982,604249,493929,251436,4290,494010,251457,165316,17580,104,9132524849.0,9162226315.0,9161218662.0,0.004306621,9160823832.0,9160823832.0,9160823832.0,9160823832.0,9158489606.0,9131127136.0,9011236719.0,8742052246.0,5451573261.0,9160823832.0,97.80495443,9335266975.0,9332155641.0,9297564921.0,9167741352.0,8762903465.0,7765499868.0,9336057849.0,9336057745.0,9336055526.0,9336004148.0,9335239855.0,9331633309.0,9293214653.0,9159970381.0,8739493564.0,9336004229.0,9335240065.0,9293265650.0,9160090374.0,8741193423.0,6208780553.0,8938083532.0,9336057861.0,9160824056.0,663881000000.0,54641722418,537813000000.0,54786631180,46009293309,1.192605853,80.41871643,104.1582184,313.2842712,24.39528275,52645.28031
