date,AdrBal1in1MCnt,AdrBal1in100KCnt,AdrBalUSD1Cnt,AdrBalUSD10Cnt,AdrBalUSD100Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AdrBalUSD10MCnt,CapMrktFFUSD,CapRealUSD,RevAllTimeUSD,SplyActEver,SplyAdrBal1in1B,SplyAdrBal1in100M,SplyAdrBal1in10M,SplyAdrBal1in100K,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD1K,SplyAdrBalUSD10K,SplyAdrBalUSD100K,SplyAdrBalUSD1M,SplyAdrBalUSD10M,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyMiner0HopAllUSD,total_balance,fish_pct,usdc_AdrBal1in10BCnt,usdc_AdrBal1in100MCnt,usdc_AdrBalCnt,usdc_AdrBalNtv0.001Cnt,usdc_AdrBalNtv0.01Cnt,usdc_AdrBalNtv0.1Cnt,usdc_AdrBalNtv10Cnt,usdc_AdrBalNtv100Cnt,usdc_AdrBalNtv10KCnt,usdc_AdrBalNtv100KCnt,usdc_AdrBalNtv1MCnt,usdc_AdrBalUSD1Cnt,usdc_AdrBalUSD100Cnt,usdc_AdrBalUSD10KCnt,usdc_AdrBalUSD100KCnt,usdc_AdrBalUSD1MCnt,usdc_AdrBalUSD10MCnt,usdc_CapRealUSD,usdc_SER,usdc_SplyAct10yr,usdc_SplyAct90d,usdc_SplyAct7d,usdc_SplyAdrBal1in1B,usdc_SplyAdrBal1in10M,usdc_SplyAdrBal1in1M,usdc_SplyAdrBal1in10K,usdc_SplyAdrBal1in1K,usdc_SplyAdrBalNtv0.01,usdc_SplyAdrBalNtv100K,usdc_SplyAdrBalUSD1,usdc_SplyAdrBalUSD1K,usdc_SplyAdrBalUSD1M,usdc_SplyAdrTop100,usdc_SplyFF,SME_5_close-price,SME_10_close-price,SME_14_close-price,SME_20_close-price,SME_30_close-price,SME_100_close-price,SME_10_market-cap,SME_14_market-cap,SME_20_market-cap,SME_30_market-cap,SME_100_market-cap,SME_200_market-cap,EMA5_close-price,EMA10_close-price,EMA14_close-price,EMA20_close-price,EMA30_close-price,EMA50_close-price,EMA100_close-price,EMA200_close-price,EMA5_market-cap,EMA10_market-cap,EMA14_market-cap,EMA20_market-cap,EMA30_market-cap,EMA50_market-cap,EMA100_market-cap,EMA200_market-cap,bol_upper_band,price_7d
2021-10-23,99634,9493,33999540,25955347,16477347,7156733,105654,10263,890000000000.0,427000000000.0,34212936422,17076114.62,18778835.6,18487550.51,17445966.9,11065661.91,18845533.01,18808834.32,18617722.81,17859938.67,16159449.32,18848931.12,18842656.47,18785092.39,18515344.7,17508289.83,15654097.58,11200785.58,18669060.18,17262932.49,18852162.54,110000000000.0,18845533.01,22.63769291,813484,272955,1193062,1124547,1089164,1025493,599097,397208,42854,12043,2042,870992,385962,41559,11672,1982,241,29141703691.0,0.007981539,29142446328.0,23045453706.0,16882144921.0,29588945546.0,29366247669.0,28910817842.0,23240419737.0,17944677851.0,29591386943.0,28218823789.0,29591306667.0,29481379161.0,25297015179.0,18428127784.0,29142446978.0,63268.69934,61584.23484,59970.51605,57605.99808,53023.70358,46407.29807,1161790000000.0,1130980000000.0,1086080000000.0,999998000000.0,872939000000.0,849508000000.0,62417.30136,61151.08112,59796.78945,57922.43804,55537.66284,52468.79003,48582.95995,44923.71187,1177670000000.0,1153620000000.0,1127920000000.0,1092370000000.0,1047100000000.0,988674000000.0,914217000000.0,843605000000.0,67483.9235,57639.6226
2021-10-24,99547,9504,33997074,25986882,16471241,7143092,105364,10262,884000000000.0,428000000000.0,34269134016,17076940.4,18779658.32,18488226.68,17446670.09,11071924.69,18846475.33,18809695.03,18618487.63,17860666.71,16164695.74,18849883.14,18843541.81,18785674.25,18514990.18,17506583.78,15658101.22,11205356.89,18670266.08,17266892.23,18853118.79,109000000000.0,18846475.33,22.60610313,814682,273043,1194669,1126066,1090615,1026900,600084,397421,42967,12023,2034,872345,386234,41758,11679,1980,244,29138741676.0,0.007983359,29138395821.0,23033247459.0,16910914312.0,29585542555.0,29362840894.0,28906442092.0,23249175555.0,17968178675.0,29587991724.0,28210242408.0,29587911438.0,29477984116.0,25297805776.0,18428699772.0,29138396472.0,63179.53288,61992.65029,60430.9932,58270.45654,53576.74499,46705.75909,1169570000000.0,1139740000000.0,1098620000000.0,1010480000000.0,878597000000.0,849892000000.0,62135.58105,61227.63736,60033.50291,58270.02875,55926.98398,52825.78416,48840.17145,45089.36787,1172170000000.0,1154990000000.0,1132350000000.0,1098920000000.0,1054460000000.0,995438000000.0,919108000000.0,846765000000.0,67255.2982,56984.12649
2021-10-25,99528,9569,34030845,26034613,16583680,7239141,107223,10509,916000000000.0,430000000000.0,34327879741,17077788.43,18781014.07,18489406.65,17447465.13,11087510.62,18847628.98,18811017.36,18619782.19,17861615.04,16174507.79,18851041.32,18844964.71,18788573.91,18522782.99,17523035.6,15699052.56,11249765.66,18671063.96,17270747.51,18854256.29,113000000000.0,18847628.98,22.58884852,816062,272205,1196564,1127828,1092320,1028590,601442,397798,43107,12035,2027,881964,398518,43165,12076,2037,252,29238980763.0,0.007975398,29236815645.0,23113076015.0,16964347867.0,29700723286.0,29477363956.0,29017041123.0,23361556290.0,18226501400.0,29703187919.0,28322092990.0,29703115587.0,29602335384.0,25467439319.0,18604459950.0,29236816295.0,62510.63645,62364.72375,60892.5144,58866.10324,54190.77827,47003.49422,1176610000000.0,1148500000000.0,1109890000000.0,1021930000000.0,884245000000.0,850405000000.0,61814.77616,61217.73355,60185.45804,58546.51805,56265.44736,53153.13248,49084.38917,45249.40567,1165890000000.0,1154690000000.0,1135150000000.0,1104100000000.0,1060840000000.0,1001630000000.0,923745000000.0,849815000000.0,66860.84807,57011.17855
2021-10-26,99629,9578,33924958,25887451,16402992,7123249,105130,10254,877000000000.0,431000000000.0,34400467226,17078742.68,18781908.31,18490143.83,17449244.22,11088986.77,18848560.96,18811933.76,18620594.45,17862286.97,16179830.66,18851952.32,18845600.46,18787581.23,18515472.12,17505969.64,15669802.45,11208398.66,18672121.45,17275550.69,18855193.79,109000000000.0,18848560.96,22.61409377,820384,274632,1200958,1132192,1096667,1032922,605621,400830,43645,12122,2038,878220,389482,42406,11762,1984,248,29219440704.0,0.008044448,29219342947.0,23060832672.0,16963187909.0,29682396476.0,29457414393.0,28990092341.0,23323812939.0,18100826867.0,29684868369.0,28285975172.0,29684787961.0,29574399207.0,25356083686.0,18473712162.0,29219343757.0,61908.7757,62506.64274,61296.49318,59444.06423,54869.82355,47319.88964,1179350000000.0,1156170000000.0,1120850000000.0,1034730000000.0,890241000000.0,850949000000.0,62285.92205,61583.27542,60591.15881,58992.39383,56714.6581,53548.23371,49364.4649,45428.29928,1174640000000.0,1161500000000.0,1142740000000.0,1112490000000.0,1069310000000.0,1009100000000.0,929060000000.0,853221000000.0,66901.305,57206.95673
2021-10-27,99645,9567,33914075,25812463,16293549,7046637,103653,10080,851000000000.0,431000000000.0,34516099784,17079675.25,18782776.31,18490925.89,17450031.7,11088228.26,18849534.91,18812839.92,18621420.12,17863064.63,16179854.7,18852914.24,18846350.33,18787138.95,18509619.97,17493026.29,15643959.21,11180208.56,18673223.48,17276899.01,18856175.04,105000000000.0,18849534.91,22.63434048,826559,278305,1207391,1138532,1102995,1039246,611780,405702,44515,12306,2069,884415,394171,43180,11904,2003,241,29298214116.0,0.008134508,29300814511.0,23088163357.0,17096736747.0,29732121255.0,29504536903.0,29026961966.0,23226726122.0,17899962452.0,29734603791.0,28306151197.0,29734523260.0,29622844454.0,25319064478.0,18436704799.0,29300815409.0,61521.39609,62450.49807,61601.43271,59703.52338,55445.40114,47606.73759,1178310000000.0,1162000000000.0,1125790000000.0,1045340000000.0,895697000000.0,851237000000.0,61725.34433,61405.25969,60592.89616,59145.89813,56965.59557,53824.93784,49587.03369,45579.30316,1164260000000.0,1158220000000.0,1142850000000.0,1115440000000.0,1074100000000.0,1014370000000.0,933306000000.0,856109000000.0,66927.98164,58591.79303
2021-10-28,99686,9549,33999467,25961871,16447026,7135177,105311,10239,880000000000.0,432000000000.0,34574805135,17080443.16,18783659.95,18491710.2,17450551.51,11083761.19,18850486.42,18813742.37,18622252.46,17863568.25,16179777.29,18853890.84,18847533.2,18789475.02,18517595.51,17508236.3,15669780.08,11205531.87,18674085.37,17277093.88,18857131.29,109000000000.0,18850486.42,22.67619596,832366,280723,1213468,1144535,1108983,1045235,617601,409780,44695,12334,2096,898489,409809,44731,12343,2099,263,29363716851.0,0.008206058,29363050284.0,23105217270.0,17181175797.0,29870876353.0,29640193796.0,29157177938.0,23312841099.0,17859998250.0,29873381179.0,28436513219.0,29873308728.0,29769621441.0,25510290379.0,18439954874.0,29363051182.0,61043.7422,62156.22077,61683.79097,59940.84366,55991.856,47883.86549,1172820000000.0,1163600000000.0,1130310000000.0,1055700000000.0,900952000000.0,851185000000.0,60697.23004,60902.66728,60332.64353,59097.81273,57073.68627,54013.80308,49766.32019,45709.27031,1144750000000.0,1148680000000.0,1137900000000.0,1114520000000.0,1076140000000.0,1017950000000.0,936721000000.0,858593000000.0,66655.70829,58976.65437
2021-10-29,99663,9551,34162055,26119640,16580190,7206093,106277,10391,904000000000.0,433000000000.0,34574805135,17081714.17,18784608.88,18492581.28,17450955.8,11087797.3,18851539.48,18814716.59,18623177.22,17864275.48,16180512.83,18854975.12,18848758.63,18791555.74,18523173.56,17519362.47,15687863.14,11234023.11,18675431.43,17279543.71,18858200.04,112000000000.0,18851539.48,22.65162988,675474,277756,1217270,1148266,1112716,1048938,621125,411533,45012,12448,2133,902202,411586,45051,12469,2142,275,29661039913.0,0.008304056,29659791402.0,23134524414.0,16736749726.0,30091390530.0,29856328618.0,29358636608.0,23385031064.0,17896823264.0,30093995695.0,28648224064.0,30093923248.0,29990111144.0,25712531085.0,18293806327.0,29659792300.0,60882.82529,62031.17908,61920.58554,60278.67458,56650.42869,48191.82201,1170020000000.0,1168100000000.0,1136780000000.0,1068040000000.0,906794000000.0,851312000000.0,60720.67198,60878.10157,60390.63184,59256.83588,57312.00044,54278.65613,49984.16644,45859.10399,1145140000000.0,1148180000000.0,1138970000000.0,1117510000000.0,1080640000000.0,1022970000000.0,940863000000.0,861452000000.0,66390.12637,58159.48845
2021-10-30,99679,9543,34204489,26143071,16568924,7193688,105986,10343,897000000000.0,434000000000.0,34642300680,17082597.69,18785456.8,18493104.57,17451298.31,11086287.67,18852492.26,18815617.74,18623848.72,17864584.74,16180905.79,18855939.12,18849661.51,18792113.73,18522463.32,17516719.27,15683151.09,11225993.59,18676396.42,17280993.99,18859168.79,111000000000.0,18852492.26,22.64893766,679771,278878,1222199,1153143,1117577,1053773,625738,414427,45244,12497,2138,906981,414479,45283,12519,2147,272,29803537310.0,0.008321016,29802276789.0,23258993519.0,16737063916.0,30290410166.0,30053300851.0,29550104182.0,23530289952.0,17916918648.0,30293040836.0,28839006940.0,30292968359.0,30188337389.0,25881960851.0,18405019420.0,29802277687.0,61104.83162,61807.73403,61954.45512,60636.56146,57340.2797,48490.81618,1166070000000.0,1169050000000.0,1143750000000.0,1081220000000.0,912521000000.0,851609000000.0,61241.51401,61133.57366,60642.974,59545.06085,57632.72287,54592.55973,50227.71162,46022.52781,1156110000000.0,1153610000000.0,1144180000000.0,1123270000000.0,1086920000000.0,1029050000000.0,945560000000.0,864602000000.0,66299.22944,58307.76605
2021-10-31,99697,9547,34158690,26087500,16532029,7181360,105819,10314,893000000000.0,436000000000.0,34702752880,17083442.12,18786411.33,18494013.43,17452133.95,11087857.13,18853370.1,18816561.6,18624782.32,17865394.79,16181613.23,18856804.97,18850514.86,18792864.29,18522535.07,17515603.74,15682050.49,11222233.07,18676970.27,17280975.41,18860037.54,111000000000.0,18853370.1,22.64632688,682940,280009,1225510,1156352,1120762,1056955,628729,416185,45327,12510,2151,910102,416228,45365,12527,2158,276,29800672692.0,0.008377566,29799606212.0,23158549862.0,16832540055.0,30234465424.0,29996203819.0,29492843802.0,23481777240.0,17861563820.0,30237102335.0,28780713264.0,30237029815.0,30131859203.0,25826268534.0,18315776061.0,29799607109.0,60826.64025,61367.70798,62002.42808,60992.83083,57939.54406,48785.09375,1157670000000.0,1169950000000.0,1150540000000.0,1092510000000.0,918109000000.0,851503000000.0,61440.095,61261.51608,60802.21174,59763.36525,57903.98313,54876.66551,50457.6036,46179.8883,1159550000000.0,1155940000000.0,1147140000000.0,1127380000000.0,1092050000000.0,1034440000000.0,949934000000.0,867606000000.0,65937.01891,58638.91771
2021-11-01,99759,9575,34173248,26084003,16508631,7171177,105699,10305,888000000000.0,437000000000.0,34756704643,17084532.92,18787300.57,18494750.79,17452356.21,11085346.55,18854286.18,18817478.88,18625604.51,17865785.95,16181241.86,18857726.14,18851390.33,18793537.6,18522365.28,17513667.34,15676660.28,11213638.43,18677521.87,17279803.22,18860962.54,110000000000.0,18854286.18,22.66300569,684443,279672,1227170,1157945,1122354,1058533,630101,416338,45532,12573,2136,903497,404166,44121,12196,2068,254,29783267169.0,0.008370288,29783891702.0,23105763118.0,16917407529.0,30202460039.0,29964738002.0,29457315043.0,23443573477.0,17912569549.0,30205105115.0,28746930610.0,30205024424.0,30090882669.0,25690023536.0,18285582748.0,29783892604.0,61000.17617,61260.78613,61994.43479,61187.79871,58382.5438,49065.25692,1155760000000.0,1169890000000.0,1154290000000.0,1100940000000.0,923430000000.0,851435000000.0,61450.68616,61299.76197,60891.4993,59926.07984,58134.16928,55135.30092,50675.70786,46332.04731,1159640000000.0,1156650000000.0,1148840000000.0,1130470000000.0,1096430000000.0,1039360000000.0,954090000000.0,870513000000.0,65864.37796,59621.53308
2021-11-02,99794,9573,34266705,26234406,16648787,7261528,107520,10485,916000000000.0,439000000000.0,34814113758,17085539.33,18788259.98,18495529.21,17452913.21,11085495.31,18855261.47,18818459.77,18626502.17,17866445.04,16181905.1,18858732.24,18852590.86,18795917.89,18529186.12,17528224.45,15707055.84,11243036.8,18678638.01,17281564.83,18861950.04,113000000000.0,18855261.47,22.65557296,685948,278923,1229007,1159712,1124105,1060282,631688,416646,45875,12644,2141,913383,416705,45917,12671,2151,269,29950258418.0,0.008323365,29948715364.0,23279779842.0,17234727816.0,30379864913.0,30142152246.0,29629017010.0,23599832923.0,18031754018.0,30382530152.0,28915318254.0,30382457608.0,30277310585.0,25923608111.0,18434797522.0,29948716265.0,61496.34211,61270.04216,61930.42468,61427.1385,58827.3461,49334.33924,1155890000000.0,1168380000000.0,1158840000000.0,1109350000000.0,928538000000.0,851301000000.0,61341.06784,61267.41092,60922.21022,60039.96092,58326.92166,55370.06681,50882.56179,46479.20934,1157370000000.0,1155950000000.0,1149370000000.0,1132600000000.0,1100070000000.0,1043810000000.0,958026000000.0,873323000000.0,65510.31937,61940.56652
2021-11-03,99777,9571,34248913,26211136,16646735,7264398,107455,10476,915000000000.0,441000000000.0,34941850632,17086311.01,18789263.87,18496242.77,17453003.03,11087551.51,18856277.09,18819481.75,18627344.01,17866673.87,16181206.67,18859737.49,18853604.41,18796875.07,18529741.08,17527956.87,15704242.03,11243973.69,18679218.11,17280596.78,18862956.29,113000000000.0,18856277.09,22.65505709,688664,279197,1232152,1162804,1127187,1063329,634481,418340,45997,12624,2159,908234,406087,44617,12262,2097,257,30183239683.0,0.008308125,30183087428.0,23506237561.0,16901242347.0,30633295427.0,30393943882.0,29875642461.0,23803211655.0,18293037814.0,30635985807.0,29163480724.0,30635905094.0,30521720644.0,26105422417.0,18620386199.0,30183088329.0,61992.27274,61437.54901,61839.679,61715.09965,59326.15403,49612.25008,1158470000000.0,1166190000000.0,1164020000000.0,1118570000000.0,933760000000.0,851488000000.0,61976.44821,61627.3742,61232.21005,60345.41312,58644.35955,55678.97435,51127.40629,46646.05511,1167230000000.0,1161590000000.0,1154380000000.0,1137780000000.0,1105670000000.0,1049420000000.0,962559000000.0,876443000000.0,65423.72514,61522.68272
2021-11-04,99804,9564,34232386,26133071,16528425,7193081,105896,10321,892000000000.0,441000000000.0,34941850632,17087123.33,18790173.09,18497089.25,17453293.17,11085972.0,18857161.07,18820380.97,18628232.0,17867296.46,16181245.79,18860614.58,18854296.81,18796615.83,18525602.39,17516558.22,15678383.27,11218680.85,18680175.56,17281038.04,18863850.04,110000000000.0,18857161.07,22.66473471,689102,278190,1232734,1163317,1127696,1063816,634760,417792,45698,12567,2160,916806,417837,45735,12590,2168,264,30120928214.0,0.008299442,30119736277.0,23395329457.0,16790454419.0,30588938225.0,30350081308.0,29835923470.0,23792268270.0,18259229549.0,30591634735.0,29128800308.0,30591562118.0,30486059029.0,26160107876.0,18693902543.0,30119737178.0,62161.82159,61633.32661,61617.78077,61999.02518,59788.51103,49870.74032,1161840000000.0,1161670000000.0,1169230000000.0,1127210000000.0,938612000000.0,851795000000.0,62361.27959,61900.75023,61485.37436,60610.70161,58933.81651,55971.20839,51365.10007,46810.08384,1173840000000.0,1166220000000.0,1158740000000.0,1142470000000.0,1110920000000.0,1054820000000.0,967004000000.0,879534000000.0,65163.06785,59828.55336
2021-11-05,99866,9551,34138693,26069310,16484886,7172941,105766,10282,887000000000.0,442000000000.0,34997691010,17087976.43,18791209.96,18498197.5,17455151.49,11082340.13,18858139.35,18821403.45,18629315.77,17869062.09,16183368.37,18861578.53,18855235.8,18797379.11,18525637.95,17516019.37,15676940.18,11210830.68,18681167.31,17282269.69,18864818.79,110000000000.0,18858139.35,22.71317743,691960,278882,1235959,1166465,1130831,1066939,637608,419778,45598,12582,2169,919922,421044,45653,12614,2179,266,30309735345.0,0.008309687,30307695891.0,23559748266.0,17436040751.0,30774045387.0,30533341688.0,30017386937.0,23961124646.0,18376010190.0,30776760787.0,29315733829.0,30776688178.0,30670625696.0,26353084336.0,18817861107.0,30307696793.0,62114.71891,61470.67958,61550.68481,61988.66116,60119.60268,50095.99182,1158340000000.0,1160110000000.0,1168840000000.0,1133350000000.0,942860000000.0,852313000000.0,62108.10092,61846.38538,61500.89025,60705.08656,59105.94084,56192.01369,51567.80588,46957.26453,1168260000000.0,1164560000000.0,1158520000000.0,1143860000000.0,1113900000000.0,1058830000000.0,970768000000.0,882296000000.0,65156.67972,60523.69242
2021-11-06,99945,9561,34282902,26175694,16551068,7197329,106063,10314,893000000000.0,443000000000.0,35057852997,17088984.48,18791992.54,18498774.82,17455472.11,11079780.62,18859083.81,18822234.09,18629984.04,17869467.65,16183888.71,18862545.6,18856220.13,18798494.2,18527494.1,17519154.15,15681432.62,11211714.5,18682340.74,17284357.84,18865781.29,111000000000.0,18859083.81,22.73141407,685975,271338,1230511,1160936,1125271,1061328,631831,413345,45580,12567,2166,914267,413410,45621,12593,2175,266,30571307253.0,0.008108273,30569346245.0,23793880450.0,17548949437.0,31043088287.0,30806113544.0,30287823074.0,24207408287.0,18689207279.0,31045835992.0,29591389278.0,31045763348.0,30941806250.0,26619361653.0,19097522475.0,30569347146.0,62069.8222,61534.99919,61566.26439,61992.74863,60314.01532,50308.15369,1159440000000.0,1160330000000.0,1168880000000.0,1137010000000.0,946891000000.0,852869000000.0,61821.19559,61737.47621,61467.08954,60756.73403,59244.09852,56390.26354,51759.48071,47099.45478,1163680000000.0,1162740000000.0,1157990000000.0,1144880000000.0,1116520000000.0,1062580000000.0,974407000000.0,885004000000.0,65156.50415,59907.7653
2021-11-07,99986,9561,34336484,26282031,16668177,7273753,107696,10472,916000000000.0,443000000000.0,35117663998,17089595.91,18792959.4,18499697.83,17456043.71,11080799.54,18860038.08,18823201.12,18630944.33,17870219.06,16184520.69,18863518.09,18857367.26,18800670.16,18533542.47,17531750.17,15708812.09,11238188.13,18683307.42,17285354.07,18866737.54,113000000000.0,18860038.08,22.73129228,685513,269595,1230353,1160710,1125034,1061065,631347,412056,45593,12538,2179,914029,413432,45661,12576,2191,263,30638474574.0,0.00807407,30634948994.0,23820149863.0,17753381875.0,31109174071.0,30872677273.0,30354150172.0,24269014077.0,18708338666.0,31111933719.0,29656216931.0,31111861110.0,31008480294.0,26704406258.0,19174326165.0,30634949896.0,62177.7277,61837.03491,61572.63712,61996.62784,60572.90741,50524.9897,1165120000000.0,1160420000000.0,1168970000000.0,1141920000000.0,951012000000.0,853406000000.0,61767.91661,61723.63666,61492.99209,60842.88875,59400.05079,56596.97315,51955.5575,47244.34935,1163280000000.0,1162690000000.0,1158590000000.0,1146560000000.0,1119490000000.0,1066500000000.0,978132000000.0,887766000000.0,65158.46162,60252.84257
2021-11-08,100039,9531,34519918,26634891,17004802,7476670,112815,11076,982000000000.0,446000000000.0,35178548368,17090999.95,18793633.22,18500207.46,17456119.31,11069386.6,18860870.36,18823954.65,18631473.86,17870599.08,16184039.93,18864405.49,18858659.99,18804371.61,18549042.11,17573696.13,15784166.57,11322973.84,18684266.87,17286472.86,18867581.29,122000000000.0,18860870.36,22.77360598,689419,271287,1234489,1164783,1129095,1065115,635139,414707,45554,12599,2186,917902,414733,45586,12608,2186,260,30647050172.0,0.008148447,30646106945.0,23806992428.0,17857583235.0,31114632707.0,30875912984.0,30358978263.0,24211997839.0,18732898475.0,31117401377.0,29661648505.0,31117328626.0,31013096142.0,26671106272.0,19172535888.0,30646107847.0,62158.93194,62075.60234,61714.07024,62053.39071,60877.6505,50737.15939,1169690000000.0,1163160000000.0,1169850000000.0,1147750000000.0,955063000000.0,854301000000.0,62229.68781,61983.56275,61714.35717,61062.92127,59642.19139,56854.08127,52177.2936,47402.64667,1172730000000.0,1167950000000.0,1162990000000.0,1150850000000.0,1124140000000.0,1071410000000.0,982359000000.0,890789000000.0,65257.31919,60471.97409
2021-11-09,100028,9529,34451561,26548679,16939310,7444303,112449,11024,975000000000.0,448000000000.0,35236690363,17091758.35,18794724.16,18501799.98,17459133.68,11074935.29,18861831.2,18824997.83,18632935.17,17872912.91,16188889.87,18865351.65,18859582.3,18805160.34,18549293.22,17573583.35,15783683.26,11321168.26,18685557.82,17289145.21,18868531.29,121000000000.0,18861831.2,22.76446499,692241,271777,1237892,1168092,1132393,1068385,638233,416834,45772,12660,2226,912956,404145,44427,12309,2166,260,30956557158.0,0.008113665,30955982182.0,24111673132.0,17967165498.0,31446464999.0,31206200036.0,30683884466.0,24458579583.0,18888996692.0,31449260757.0,29985181120.0,31449179809.0,31338772625.0,26924670370.0,19155700860.0,30955983083.0,63056.14658,62608.98409,62027.55608,62208.35906,61294.03567,50995.78788,1179760000000.0,1169350000000.0,1172910000000.0,1155760000000.0,960011000000.0,855839000000.0,64025.46372,63007.8269,62501.37829,61687.12073,60156.69618,57276.15713,52483.03067,47603.78467,1208090000000.0,1188110000000.0,1178430000000.0,1163040000000.0,1134120000000.0,1079540000000.0,988229000000.0,894650000000.0,66132.92541,59609.63909
